   39       1.594670651150e-10       6.864168634358e-15       2.608363837980e-13       0.000000000000e+00       1.033005328117e-10       8.846588354537e-12      -7.617221178612e-15 
   40       1.617454938987e-10       7.475681429834e-15       2.540831472631e-13       0.000000000000e+00       9.817778987016e-11       8.445807511005e-12      -6.297689284137e-15 
   41       1.640204896261e-10       8.122204281601e-15       2.463287059749e-13       0.000000000000e+00       9.337794581149e-11       8.076097031976e-12      -6.081978062554e-15 
   42       1.662990851418e-10       8.804080399571e-15       2.374867792692e-13       0.000000000000e+00       8.888710327075e-11       7.735161032639e-12      -6.785007485803e-15 
   43       1.685929441808e-10       9.521810005180e-15       2.273998723442e-13       0.000000000000e+00       8.469352448754e-11       7.419155509111e-12      -8.052000882060e-15 
   44       1.709122250550e-10       1.027581699945e-14       2.158825186544e-13       0.000000000000e+00       8.076692776897e-11       7.122126204988e-12      -9.443328029437e-15 
   45       1.732644300075e-10       1.106648364563e-14       2.027501633973e-13       0.000000000000e+00       7.706935878332e-11       6.837762330371e-12      -1.052708919057e-14 
   46       1.756510777045e-10       1.189427683235e-14       1.879203596954e-13       0.000000000000e+00       7.359516232960e-11       6.565648839773e-12      -1.120199887924e-14 
   47       1.780696500213e-10       1.275965244740e-14       1.713387592436e-13       0.000000000000e+00       7.034044692458e-11       6.306619207419e-12      -1.146227925900e-14 
   48       1.805141566370e-10       1.366301790032e-14       1.529510176628e-13       0.000000000000e+00       6.729102664035e-11       6.060964547564e-12      -1.130878159151e-14 
   49       1.829748549561e-10       1.460473018028e-14       1.327027588397e-13       0.000000000000e+00       6.442165459484e-11       5.828388278993e-12      -1.074946927080e-14 
   50       1.854419024452e-10       1.558506368387e-14       1.105590021018e-13       0.000000000000e+00       6.170365997076e-11       5.608233954231e-12      -9.818661632012e-15 
   51       1.879181321732e-10       1.660410790892e-14       8.656874316712e-14       0.000000000000e+00       5.913208122009e-11       5.400346830880e-12      -8.639802756857e-15 
   52       1.904092609143e-10       1.766183863383e-14       6.081784132338e-14       0.000000000000e+00       5.670457290271e-11       5.204367798890e-12      -7.380565505228e-15 
   53       1.929201670492e-10       1.875814243570e-14       3.341194806351e-14       0.000000000000e+00       5.441328361806e-11       5.019448945597e-12      -6.236913353927e-15 
   54       1.954547955416e-10       1.989281332568e-14       4.477387324115e-15       0.000000000000e+00       5.224448495591e-11       4.844221075034e-12      -5.434466290923e-15 
   55       1.980161008621e-10       2.106562664768e-14      -2.587415438085e-14       0.000000000000e+00       5.018278102415e-11       4.677188464976e-12      -5.167711674091e-15 
   56       2.006060768480e-10       2.227658998051e-14      -5.766384606627e-14       0.000000000000e+00       4.822581166227e-11       4.518102386821e-12      -5.396823554088e-15 
   57       2.032255678197e-10       2.352574867173e-14      -9.095532027857e-14       0.000000000000e+00       4.637255189983e-11       4.366871905054e-12      -6.002761380430e-15 
   58       2.058741397740e-10       2.481311368844e-14      -1.258215742642e-13       0.000000000000e+00       4.461886300384e-11       4.223151044001e-12      -6.843970021509e-15 
   59       2.085499868382e-10       2.613866126287e-14      -1.623454997354e-13       0.000000000000e+00       4.295729989355e-11       4.086322952763e-12      -7.755324034080e-15 
   60       2.112498377257e-10       2.750233253800e-14      -2.006204126359e-13       0.000000000000e+00       4.137691855521e-11       3.955484070155e-12      -8.547071932746e-15 
   61       2.139703897613e-10       2.890397728413e-14      -2.407296363719e-13       0.000000000000e+00       3.986632845899e-11       3.829707972216e-12      -9.050050218839e-15 
   62       2.167131987245e-10       3.034317108789e-14      -2.826786978002e-13       0.000000000000e+00       3.842408612823e-11       3.708941944248e-12      -9.265573258409e-15 
   63       2.194807255812e-10       3.181935631367e-14      -3.264487827178e-13       0.000000000000e+00       3.705030338968e-11       3.593284470258e-12      -9.247467498635e-15 
   64       2.222748615819e-10       3.333189232484e-14      -3.720162072321e-13       0.000000000000e+00       3.574352038655e-11       3.482716485566e-12      -9.059174759762e-15 
   65       2.250968831846e-10       3.488005335475e-14      -4.193522829091e-13       0.000000000000e+00       3.450061595478e-11       3.377094415861e-12      -8.774164609066e-15 
   66       2.279474069784e-10       3.646302637771e-14      -4.684231819210e-13       0.000000000000e+00       3.331671799921e-11       3.276143216250e-12      -8.476346734815e-15 
   67       2.308263446072e-10       3.807990897999e-14      -5.191898021950e-13       0.000000000000e+00       3.218511386991e-11       3.179449410316e-12      -8.260483320237e-15 
   68       2.337333940167e-10       3.972977282971e-14      -5.716131257209e-13       0.000000000000e+00       3.109905104790e-11       3.086581882275e-12      -8.209817462169e-15 
   69       2.366697295445e-10       4.141187377951e-14      -6.256718556902e-13       0.000000000000e+00       3.005776322878e-11       2.997498234921e-12      -8.322772748435e-15 
   70       2.396365748831e-10       4.312548070718e-14      -6.813481272715e-13       0.000000000000e+00       2.906150988855e-11       2.912208643870e-12      -8.572073649640e-15 
   71       2.426346662582e-10       4.486981324035e-14      -7.386223361916e-13       0.000000000000e+00       2.810975347323e-11       2.830651762371e-12      -8.926048041430e-15 
   72       2.456642210697e-10       4.664404130525e-14      -7.974731443729e-13       0.000000000000e+00       2.720111812061e-11       2.752691027699e-12      -9.348456868589e-15 
   73       2.487249065311e-10       4.844728467538e-14      -8.578774855718e-13       0.000000000000e+00       2.633334838201e-11       2.678110967549e-12      -9.798323809160e-15 
   74       2.518158083102e-10       5.027861252026e-14      -9.198105710169e-13       0.000000000000e+00       2.550326794402e-11       2.606613506438e-12      -1.022976493855e-14 
   75       2.549353991690e-10       5.213704295416e-14      -9.832458950465e-13       0.000000000000e+00       2.470673835029e-11       2.537814272095e-12      -1.059181839363e-14 
   76       2.580821978359e-10       5.402147507225e-14      -1.048154498458e-12       0.000000000000e+00       2.393969093191e-11       2.471339979028e-12      -1.084018231693e-14 
   77       2.612569536528e-10       5.593047174872e-14      -1.114502591007e-12       0.000000000000e+00       2.320153109387e-11       2.407149245827e-12      -1.097527636727e-14 
   78       2.644608051852e-10       5.786243622693e-14      -1.182253503590e-12       0.000000000000e+00       2.249228270663e-11       2.345263841712e-12      -1.101084368975e-14 
   79       2.676946084048e-10       5.981567431224e-14      -1.251368382638e-12       0.000000000000e+00       2.181155101053e-11       2.285671204651e-12      -1.096273103088e-14 
   80       2.709589194834e-10       6.178839253627e-14      -1.321806180542e-12       0.000000000000e+00       2.115850334452e-11       2.228322820422e-12      -1.084896259161e-14 
   81       2.742539775870e-10       6.377869632125e-14      -1.393523646061e-12       0.000000000000e+00       2.053184987499e-11       2.173132601677e-12      -1.068981388036e-14 
   82       2.775796876696e-10       6.578458814435e-14      -1.466475314746e-12       0.000000000000e+00       1.992982432448e-11       2.119975267013e-12      -1.050788556608e-14 
   83       2.809356032671e-10       6.780396570197e-14      -1.540613499352e-12       0.000000000000e+00       1.935016470047e-11       2.068684720029e-12      -1.032817733124e-14 
   84       2.843212432576e-10       6.983477927100e-14      -1.615889891948e-12       0.000000000000e+00       1.879066595841e-11       2.019096673839e-12      -1.017262987288e-14 
   85       2.877371401664e-10       7.187553778711e-14      -1.692260696400e-12       0.000000000000e+00       1.825098547311e-11       1.971188194159e-12      -1.004254951332e-14 
   86       2.911839349094e-10       7.392488368797e-14      -1.769682333132e-12       0.000000000000e+00       1.773110293504e-11       1.924958425159e-12      -9.933391821168e-15 
   87       2.946620468560e-10       7.598144200323e-14      -1.848109920327e-12       0.000000000000e+00       1.723076551151e-11       1.880385536454e-12      -9.840015571188e-15 
   88       2.981716622364e-10       7.804382119446e-14      -1.927497291437e-12       0.000000000000e+00       1.674947818783e-11       1.837425845789e-12      -9.756663625045e-15 
   89       3.017127225476e-10       8.011061399502e-14      -2.007797012683e-12       0.000000000000e+00       1.628649410835e-11       1.796012941725e-12      -9.676943812036e-15 
   90       3.052849129612e-10       8.218039824997e-14      -2.088960400559e-12       0.000000000000e+00       1.584080491763e-11       1.756056806327e-12      -9.593809809817e-15 
   91       3.088876507295e-10       8.425173775595e-14      -2.170937539340e-12       0.000000000000e+00       1.541113110148e-11       1.717442937847e-12      -9.499542025148e-15 
   92       3.125200735926e-10       8.632318310111e-14      -2.253677298580e-12       0.000000000000e+00       1.499591232815e-11       1.680031473411e-12      -9.385728474622e-15 
   93       3.161813392817e-10       8.839321412282e-14      -2.337126263526e-12       0.000000000000e+00       1.459367951216e-11       1.643690989368e-12      -9.245381934469e-15 
   94       3.198716007375e-10       9.046005555691e-14      -2.421225304293e-12       0.000000000000e+00       1.420425599666e-11       1.608407623016e-12      -9.079697158663e-15 
   95       3.235911568124e-10       9.252183508595e-14      -2.505912520654e-12       0.000000000000e+00       1.382772001127e-11       1.574190817090e-12      -8.892279326128e-15 
   96       3.273401470183e-10       9.457663928892e-14      -2.591124285706e-12       0.000000000000e+00       1.346403468646e-11       1.541039708514e-12      -8.687108392949e-15 
   97       3.311185442040e-10       9.662251367967e-14      -2.676795248453e-12       0.000000000000e+00       1.311304363447e-11       1.508942727097e-12      -8.468549297321e-15 
   98       3.349261472322e-10       9.865746274547e-14      -2.762858336385e-12       0.000000000000e+00       1.277446653030e-11       1.477877194236e-12      -8.241362164499e-15 
   99       3.387625736566e-10       1.006794499854e-13      -2.849244758065e-12       0.000000000000e+00       1.244789469265e-11       1.447808921618e-12      -8.010712511745e-15 
  100       3.426272523993e-10       1.026863979491e-13      -2.935884005705e-12       0.000000000000e+00       1.213278666483e-11       1.418691809917e-12      -7.782181453280e-15 
  101       3.465194164281e-10       1.046761882749e-13      -3.022703857749e-12       0.000000000000e+00       1.182846379580e-11       1.390467447499e-12      -7.561775905235e-15 
  102       3.504380954334e-10       1.066466617285e-13      -3.109630381459e-12       0.000000000000e+00       1.153410582104e-11       1.363064709117e-12      -7.355938790596e-15 
  103       3.543821085055e-10       1.085956182417e-13      -3.196587935491e-12       0.000000000000e+00       1.124874644356e-11       1.336399354615e-12      -7.171559244158e-15 
  104       3.583503280647e-10       1.105209037608e-13      -3.283501543223e-12       0.000000000000e+00       1.097149344795e-11       1.310394062536e-12      -7.014419172772e-15 
  105       3.623425280284e-10       1.124206840727e-13      -3.370304372300e-12       0.000000000000e+00       1.070223242426e-11       1.285042477371e-12      -6.884271965477e-15 
  106       3.663586371001e-10       1.142932082127e-13      -3.456931274980e-12       0.000000000000e+00       1.044101031114e-11       1.260353106297e-12      -6.779114918972e-15 
  107       3.703984734592e-10       1.161367259378e-13      -3.543316535909e-12       0.000000000000e+00       1.018781742359e-11       1.236329482264e-12      -6.696686623321e-15 
  108       3.744617404185e-10       1.179494887195e-13      -3.629393900751e-12       0.000000000000e+00       9.942585501340e-12       1.212969987251e-12      -6.634459983990e-15 
  109       3.785480220819e-10       1.197297507359e-13      -3.715096604825e-12       0.000000000000e+00       9.705185757132e-12       1.190267675528e-12      -6.589635243894e-15 
  110       3.826567790033e-10       1.214757698640e-13      -3.800357401734e-12       0.000000000000e+00       9.475426925137e-12       1.168210096917e-12      -6.559133005433e-15 
  111       3.867873438438e-10       1.231858086728e-13      -3.885108592004e-12       0.000000000000e+00       9.253053309273e-12       1.146779120050e-12      -6.539587252534e-15 
  112       3.909389170298e-10       1.248581354150e-13      -3.969282051715e-12       0.000000000000e+00       9.037742831564e-12       1.125950755627e-12      -6.527338372693e-15 
  113       3.951105624115e-10       1.264910250200e-13      -4.052809261135e-12       0.000000000000e+00       8.829105080491e-12       1.105694979680e-12      -6.518426179014e-15 
  114       3.993012029203e-10       1.280827600863e-13      -4.135621333354e-12       0.000000000000e+00       8.626679359338e-12       1.085975556833e-12      -6.508582932250e-15 
  115       4.035096162272e-10       1.296316318735e-13      -4.217649042920e-12       0.000000000000e+00       8.429932734549e-12       1.066749863557e-12      -6.493226362847e-15 
  116       4.077346131376e-10       1.311359778441e-13      -4.298822845966e-12       0.000000000000e+00       8.238377492933e-12       1.047978388002e-12      -6.468403485207e-15 
  117       4.119756066645e-10       1.325942973434e-13      -4.379072882167e-12       0.000000000000e+00       8.051943886784e-12       1.029654917658e-12      -6.433767140171e-15 
  118       4.162321043127e-10       1.340051519129e-13      -4.458329026798e-12       0.000000000000e+00       7.870649253577e-12       1.011779707135e-12      -6.389949924943e-15 
  119       4.205035288353e-10       1.353671313016e-13      -4.536520927497e-12       0.000000000000e+00       7.694481776006e-12       9.943500398101e-13      -6.337647195157e-15 
  120       4.247892155080e-10       1.366788547813e-13      -4.613578032832e-12       0.000000000000e+00       7.523399586111e-12       9.773601366466e-13      -6.277618493571e-15 
  121       4.290884094026e-10       1.379389724624e-13      -4.689429620855e-12       0.000000000000e+00       7.357329869413e-12       9.608010650091e-13      -6.210688978757e-15 
  122       4.334002626608e-10       1.391461666094e-13      -4.764004827662e-12       0.000000000000e+00       7.196167969043e-12       9.446606474825e-13      -6.137750853795e-15 
  123       4.377238317677e-10       1.402991529566e-13      -4.837232675950e-12       0.000000000000e+00       7.039776489875e-12       9.289233706893e-13      -6.059764794962e-15 
  124       4.420580748258e-10       1.413966820236e-13      -4.909042103577e-12       0.000000000000e+00       6.887984402659e-12       9.135702941070e-13      -5.977761380427e-15 
  125       4.464018488284e-10       1.424375404313e-13      -4.979361992123e-12       0.000000000000e+00       6.740586148152e-12       8.985789588859e-13      -5.892842518939e-15 
  126       4.507539069336e-10       1.434205522167e-13      -5.048121195444e-12       0.000000000000e+00       6.597340741248e-12       8.839232966661e-13      -5.806182878523e-15 
  127       4.551128957377e-10       1.443445801494e-13      -5.115248568234e-12       0.000000000000e+00       6.457970875115e-12       8.695735383957e-13      -5.719031315169e-15 
  128       4.594773525494e-10       1.452085270468e-13      -5.180672994580e-12       0.000000000000e+00       6.322162025321e-12       8.554961231478e-13      -5.632712301521e-15 
  129       4.638458620931e-10       1.460113795790e-13      -5.244324386226e-12       0.000000000000e+00       6.189630414566e-12       8.416616172298e-13      -5.548380134444e-15 
  130       4.682175518479e-10       1.467523423236e-13      -5.306136740487e-12       0.000000000000e+00       6.060337239448e-12       8.280696473985e-13      -5.466248037218e-15 
  131       4.725916461488e-10       1.474307209713e-13      -5.366045473324e-12       0.000000000000e+00       5.934296361025e-12       8.147265432659e-13      -5.386276795173e-15 
  132       4.769673100579e-10       1.480458827593e-13      -5.423986514859e-12       0.000000000000e+00       5.811507151675e-12       8.016375386588e-13      -5.308414059173e-15 
  133       4.813436477787e-10       1.485972580901e-13      -5.479896344872e-12       0.000000000000e+00       5.691954091962e-12       7.888067377555e-13      -5.232594005280e-15 
  134       4.857197010707e-10       1.490843421516e-13      -5.533712028302e-12       0.000000000000e+00       5.575606367510e-12       7.762370812219e-13      -5.158736994422e-15 
  135       4.900944476639e-10       1.495066965365e-13      -5.585371250741e-12       0.000000000000e+00       5.462417465881e-12       7.639303123477e-13      -5.086749232060e-15 
  136       4.944667996735e-10       1.498639508623e-13      -5.634812353934e-12       0.000000000000e+00       5.352324773443e-12       7.518869431825e-13      -5.016522427857e-15 
  137       4.988356020143e-10       1.501558043905e-13      -5.681974371275e-12       0.000000000000e+00       5.245249172245e-12       7.401062206727e-13      -4.947933455348e-15 
  138       5.031996308150e-10       1.503820276468e-13      -5.726797063305e-12       0.000000000000e+00       5.141094636894e-12       7.285860927969e-13      -4.880844011601e-15 
  139       5.075575918334e-10       1.505424640402e-13      -5.769220953207e-12       0.000000000000e+00       5.039747831419e-12       7.173231747028e-13      -4.815100276889e-15 
  140       5.119081188700e-10       1.506370314829e-13      -5.809187362310e-12       0.000000000000e+00       4.941077706153e-12       7.063127148432e-13      -4.750532574357e-15 
  141       5.162497721836e-10       1.506657240101e-13      -5.846638445577e-12       0.000000000000e+00       4.844935094604e-12       6.955485611122e-13      -4.686955029691e-15 
  142       5.205810369048e-10       1.506286133993e-13      -5.881517227112e-12       0.000000000000e+00       4.751152310324e-12       6.850231269816e-13      -4.624165230781e-15 
  143       5.249003214513e-10       1.505258507904e-13      -5.913767635650e-12       0.000000000000e+00       4.659542743788e-12       6.747273576373e-13      -4.561943887393e-15 
  144       5.292060903046e-10       1.503576820582e-13      -5.943335025948e-12       0.000000000000e+00       4.569940194183e-12       6.646526912580e-13      -4.500094949142e-15 
  145       5.334972804415e-10       1.501244922214e-13      -5.970167725945e-12       0.000000000000e+00       4.482322086034e-12       6.547972322631e-13      -4.438571135447e-15 
  146       5.377729231346e-10       1.498267685111e-13      -5.994215710320e-12       0.000000000000e+00       4.396697690315e-12       6.451601251246e-13      -4.377360191806e-15 
  147       5.420320124697e-10       1.494650886940e-13      -6.015430166245e-12       0.000000000000e+00       4.313069307093e-12       6.357395916736e-13      -4.316445435891e-15 
  148       5.462735045334e-10       1.490401227720e-13      -6.033763531684e-12       0.000000000000e+00       4.231432090761e-12       6.265329087037e-13      -4.255805649734e-15 
  149       5.504963165988e-10       1.485526346798e-13      -6.049169533673e-12       0.000000000000e+00       4.151773875274e-12       6.175363855728e-13      -4.195414971913e-15 
  150       5.546993263131e-10       1.480034839842e-13      -6.061603226618e-12       0.000000000000e+00       4.074074999386e-12       6.087453418062e-13      -4.135242789739e-15 
  151       5.588813708838e-10       1.473936275829e-13      -6.071021030578e-12       0.000000000000e+00       3.998308131881e-12       6.001540846990e-13      -4.075253631443e-15 
  152       5.630412462658e-10       1.467241214027e-13      -6.077380769561e-12       0.000000000000e+00       3.924438096812e-12       5.917558869188e-13      -4.015407058362e-15 
  153       5.671777063476e-10       1.459961220986e-13      -6.080641709810e-12       0.000000000000e+00       3.852421698730e-12       5.835429641082e-13      -3.955657557128e-15 
  154       5.712894621387e-10       1.452108887523e-13      -6.080764598094e-12       0.000000000000e+00       3.782207547924e-12       5.755064524873e-13      -3.895954431849e-15 
  155       5.753751809559e-10       1.443697845710e-13      -6.077711699999e-12       0.000000000000e+00       3.713735885655e-12       5.676363864567e-13      -3.836241696302e-15 
  156       5.794334856100e-10       1.434742785862e-13      -6.071446838215e-12       0.000000000000e+00       3.646938409388e-12       5.599216761996e-13      -3.776457966115e-15 
  157       5.834629535929e-10       1.425259473519e-13      -6.061935430829e-12       0.000000000000e+00       3.581738098030e-12       5.523500852847e-13      -3.716536350954e-15 
  158       5.874621162639e-10       1.415264766439e-13      -6.049144529615e-12       0.000000000000e+00       3.518049037162e-12       5.449082082688e-13      -3.656404346712e-15 
  159       5.914294580369e-10       1.404776631582e-13      -6.033042858321e-12       0.000000000000e+00       3.455776244277e-12       5.375814482993e-13      -3.595983727695e-15 
  160       5.953634155665e-10       1.393814162096e-13      -6.013600850959e-12       0.000000000000e+00       3.394815494010e-12       5.303539947166e-13      -3.535190438807e-15 
  161       5.992624879495e-10       1.382397162697e-13      -5.990790632249e-12       0.000000000000e+00       3.335074787031e-12       5.232122964532e-13      -3.473958657843e-15 
  162       6.031255799860e-10       1.370544828925e-13      -5.964585876594e-12       0.000000000000e+00       3.276541257153e-12       5.161558744321e-13      -3.412315600005e-15 
  163       6.069516878603e-10       1.358276983014e-13      -5.934962009753e-12       0.000000000000e+00       3.219219874535e-12       5.091874269839e-13      -3.350313153294e-15 
  164       6.107397905574e-10       1.345614509872e-13      -5.901896303289e-12       0.000000000000e+00       3.163112259602e-12       5.023094137848e-13      -3.288004306738e-15 
  165       6.144888495602e-10       1.332579372089e-13      -5.865367912594e-12       0.000000000000e+00       3.108216607850e-12       4.955240495431e-13      -3.225443153780e-15 
  166       6.181978085469e-10       1.319194624934e-13      -5.825357914910e-12       0.000000000000e+00       3.054527614668e-12       4.888332976854e-13      -3.162684895668e-15 
  167       6.218655930886e-10       1.305484431358e-13      -5.781849347358e-12       0.000000000000e+00       3.002036400151e-12       4.822388640429e-13      -3.099785844846e-15 
  168       6.254911103471e-10       1.291474076994e-13      -5.734827244957e-12       0.000000000000e+00       2.950730433912e-12       4.757421905379e-13      -3.036803428343e-15 
  169       6.290732487717e-10       1.277189985159e-13      -5.684278678649e-12       0.000000000000e+00       2.900593459898e-12       4.693444488697e-13      -2.973796191165e-15 
  170       6.326108777973e-10       1.262659731856e-13      -5.630192793325e-12       0.000000000000e+00       2.851605421205e-12       4.630465342016e-13      -2.910823799682e-15 
  171       6.361028475419e-10       1.247912060772e-13      -5.572560845844e-12       0.000000000000e+00       2.803742384894e-12       4.568490588464e-13      -2.847947045022e-15 
  172       6.395479885034e-10       1.232976898284e-13      -5.511376243063e-12       0.000000000000e+00       2.756976466802e-12       4.507523459533e-13      -2.785227846459e-15 
  173       6.429451112580e-10       1.217885368454e-13      -5.446634579856e-12       0.000000000000e+00       2.711275756356e-12       4.447564231941e-13      -2.722729254804e-15 
  174       6.462930061571e-10       1.202669808036e-13      -5.378333677138e-12       0.000000000000e+00       2.666604241394e-12       4.388610164493e-13      -2.660515455793e-15 
  175       6.495904430250e-10       1.187363781475e-13      -5.306473619891e-12       0.000000000000e+00       2.622921732972e-12       4.330655434946e-13      -2.598651773481e-15 
  176       6.528361708563e-10       1.172002095906e-13      -5.231056795187e-12       0.000000000000e+00       2.580183790183e-12       4.273691076873e-13      -2.537204673628e-15 
  177       6.560289175137e-10       1.156620816158e-13      -5.152087930210e-12       0.000000000000e+00       2.538341644971e-12       4.217704916523e-13      -2.476241767094e-15 
  178       6.591673894249e-10       1.141257279754e-13      -5.069574130283e-12       0.000000000000e+00       2.497342126942e-12       4.162681509687e-13      -2.415831813224e-15 
  179       6.622502712807e-10       1.125950111913e-13      -4.983524916887e-12       0.000000000000e+00       2.457127588185e-12       4.108602078560e-13      -2.356044723242e-15 
  180       6.652763130516e-10       1.110737865721e-13      -4.893951031591e-12       0.000000000000e+00       2.417647513027e-12       4.055448437820e-13      -2.296938564282e-15 
  181       6.682445994054e-10       1.095654790435e-13      -4.800860662072e-12       0.000000000000e+00       2.378894536359e-12       4.003215253730e-13      -2.238519409211e-15 
  182       6.711543011741e-10       1.080734754835e-13      -4.704262988426e-12       0.000000000000e+00       2.340871150630e-12       3.951898640518e-13      -2.180778294421e-15 
  183       6.740045899780e-10       1.066012601690e-13      -4.604169423546e-12       0.000000000000e+00       2.303578246266e-12       3.901492210626e-13      -2.123703888214e-15 
  184       6.767946382448e-10       1.051524157696e-13      -4.500593646603e-12       0.000000000000e+00       2.267015079523e-12       3.851987026273e-13      -2.067282446316e-15 
  185       6.795236192287e-10       1.037306243412e-13      -4.393551636525e-12       0.000000000000e+00       2.231179240342e-12       3.803371551007e-13      -2.011497767382e-15 
