# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi    
  103       3.765005129362e-10       1.103929418578e-13      -3.377288198910e-12       4.567320045347e-16       9.897936754192e-12       1.405861294775e-12      -6.950309551685e-15 
  104       3.807745140834e-10       1.123146618509e-13      -3.466157975543e-12       4.657767939124e-16       9.649050661685e-12       1.377321232433e-12      -6.868817897338e-15 
  105       3.850727505499e-10       1.142096055418e-13      -3.554871988105e-12       4.749214319307e-16       9.407440185036e-12       1.349626060636e-12      -6.797864260198e-15 
  106       3.893950518054e-10       1.160759719287e-13      -3.643358608469e-12       4.841665523879e-16       9.173144414057e-12       1.322772981176e-12      -6.736526473482e-15 
  107       3.937411315788e-10       1.179119589618e-13      -3.731545277676e-12       4.935128043912e-16       8.946151251836e-12       1.296752469858e-12      -6.683764933580e-15 
  108       3.981105833728e-10       1.197157644975e-13      -3.819358526558e-12       5.029608525177e-16       8.726395654701e-12       1.271548050582e-12      -6.638419413722e-15 
  109       4.025028759774e-10       1.214855872530e-13      -3.906723996368e-12       5.125113769757e-16       8.513757872195e-12       1.247136069416e-12      -6.599205877642e-15 
  110       4.069173489837e-10       1.232196277604e-13      -3.993566459402e-12       5.221650737662e-16       8.308061687045e-12       1.223485468680e-12      -6.564713293242e-15 
  111       4.113532082982e-10       1.249160893211e-13      -4.079809839627e-12       5.319226548439e-16       8.109072655136e-12       1.200557561021e-12      -6.533400446255e-15 
  112       4.158095216560e-10       1.265731789600e-13      -4.165377233310e-12       5.417848482788e-16       7.916496345476e-12       1.178305803497e-12      -6.503592753912e-15 
  113       4.202852141357e-10       1.281891083800e-13      -4.250190929639e-12       5.517523984169e-16       7.729976580173e-12       1.156675571649e-12      -6.473479078602e-15 
  114       4.247790636722e-10       1.297620949162e-13      -4.334172431354e-12       5.618260660423e-16       7.549093674403e-12       1.135603933587e-12      -6.441108541542e-15 
  115       4.292896965714e-10       1.312903624901e-13      -4.417242475369e-12       5.720066285377e-16       7.373362676380e-12       1.115019424064e-12      -6.404387336436e-15 
  116       4.338157831402e-10       1.327721952506e-13      -4.499322459957e-12       5.822948705532e-16       7.202339685391e-12       1.094858278273e-12      -6.361536085947e-15 
  117       4.383566611531e-10       1.342061038552e-13      -4.580338879043e-12       5.926915543797e-16       7.035959233271e-12       1.075115855373e-12      -6.312531806927e-15 
  118       4.429117801158e-10       1.355906812913e-13      -4.660219468278e-12       6.031974462594e-16       6.874234808012e-12       1.055801071951e-12      -6.257836093562e-15 
  119       4.474805052444e-10       1.369245534038e-13      -4.738891879428e-12       6.138133256329e-16       6.717153650323e-12       1.036920422214e-12      -6.197951137419e-15 
  120       4.520621147487e-10       1.382063803147e-13      -4.816283713436e-12       6.245399852167e-16       6.564675949197e-12       1.018477897605e-12      -6.133420613101e-15 
  121       4.566557971149e-10       1.394348578441e-13      -4.892322553484e-12       6.353782310804e-16       6.416734037479e-12       1.000474906412e-12      -6.064830563913e-15 
  122       4.612606483897e-10       1.406087189293e-13      -4.966935998058e-12       6.463288827240e-16       6.273231587436e-12       9.829101933768e-13      -5.992810287519e-15 
  123       4.658756694629e-10       1.417267350458e-13      -5.040051694006e-12       6.573927731555e-16       6.134042806321e-12       9.657797593121e-13      -5.918033221604e-15 
  124       4.704997633508e-10       1.427877176270e-13      -5.111597369607e-12       6.685707489678e-16       5.999011631945e-12       9.490767807082e-13      -5.841217829537e-15 
  125       4.751317324797e-10       1.437905194847e-13      -5.181500867627e-12       6.798636704167e-16       5.867950928247e-12       9.327915293459e-13      -5.763128486027e-15 
  126       4.797702759690e-10       1.447340362289e-13      -5.249690178386e-12       6.912724114973e-16       5.740641680856e-12       9.169112919079e-13      -5.684576362788e-15 
  127       4.844139869146e-10       1.456172076879e-13      -5.316093472819e-12       7.027978600225e-16       5.616832192664e-12       9.014202895902e-13      -5.606420314197e-15 
  128       4.890613496718e-10       1.464390193291e-13      -5.380639135540e-12       7.144409176993e-16       5.496237279393e-12       8.862995977130e-13      -5.529567762957e-15 
  129       4.937108945063e-10       1.471985428952e-13      -5.443256414474e-12       7.262024949510e-16       5.378599557874e-12       8.715313095928e-13      -5.454791475661e-15 
  130       4.983616864969e-10       1.478950603394e-13      -5.503877380111e-12       7.380834945755e-16       5.263882621162e-12       8.571117153545e-13      -5.382155282802e-15 
  131       5.030128853815e-10       1.485279562335e-13      -5.562435244667e-12       7.500848264319e-16       5.152097633407e-12       8.430394236631e-13      -5.311526740004e-15 
