    2       1.371820520787e-10       6.123640884124e-15       4.534057992854e-13       0.000000000000e+00       8.853934826768e-09       4.151803375916e-10      -2.311109044122e-12 
    3       1.311172384059e-10       9.736921318088e-15       5.464909754334e-13       0.000000000000e+00       5.544189925745e-09       2.996496739763e-10      -1.965202552669e-12 
    4       1.246653907467e-10       1.065135816362e-14       5.475770933735e-13       0.000000000000e+00       3.866345325594e-09       2.291503690724e-10      -1.509085598728e-12 
    5       1.195387142782e-10       9.167021111267e-15       4.991246505845e-13       0.000000000000e+00       2.888062888677e-09       1.823122546534e-10      -1.066005246294e-12 
    6       1.158339981176e-10       6.538385096350e-15       4.284617511805e-13       0.000000000000e+00       2.256323371645e-09       1.491302333135e-10      -6.785271534730e-13 
    7       1.133328211203e-10       4.012621758437e-15       3.536159292420e-13       0.000000000000e+00       1.818970622415e-09       1.245161034783e-10      -3.665543510106e-13 
    8       1.117851177168e-10       2.268365719287e-15       2.849143339813e-13       0.000000000000e+00       1.501575593808e-09       1.056836289161e-10      -1.360972166644e-13 
    9       1.109912830038e-10       1.376774959523e-15       2.279228854283e-13       0.000000000000e+00       1.263526491634e-09       9.093716843446e-11       1.607662462523e-14 
   10       1.107676708580e-10       1.054855680424e-15       1.850882372550e-13       0.000000000000e+00       1.080163635328e-09       7.915735556961e-11       9.981108125917e-14 
   11       1.109685815203e-10       9.637083642836e-16       1.566223309309e-13       0.000000000000e+00       9.059249794782e-10       6.988469185121e-11       1.288129535885e-13 
   12       1.115600883048e-10       8.907115505225e-16       1.410311182270e-13       0.000000000000e+00       7.913788312561e-10       6.180279074536e-11       1.196826629795e-13 
   13       1.124094142656e-10       7.805562174925e-16       1.357271893701e-13       0.000000000000e+00       6.973792586729e-10       5.530967887546e-11       8.795998768835e-14 
   14       1.134225088905e-10       6.701366509212e-16       1.378551748572e-13       0.000000000000e+00       6.191982576127e-10       4.960802665666e-11       4.632617975778e-14 
   15       1.146603727773e-10       6.070086516724e-16       1.446554033219e-13       0.000000000000e+00       5.534093687987e-10       4.480485643768e-11       5.706350711791e-15 
   16       1.160055219445e-10       6.045477025920e-16       1.536951794139e-13       0.000000000000e+00       4.974886625060e-10       4.072766144856e-11      -2.701791251568e-14 
   17       1.174857344323e-10       6.427123994716e-16       1.632022664640e-13       0.000000000000e+00       4.495300529732e-10       3.724258313050e-11      -4.831773358743e-14 
   18       1.190619977846e-10       6.907833636566e-16       1.721092051452e-13       0.000000000000e+00       4.079120465013e-10       3.415460676824e-11      -5.764484802230e-14 
   19       1.207249326786e-10       7.396943881777e-16       1.800489343037e-13       0.000000000000e+00       3.719763421769e-10       3.139958849679e-11      -5.646518568367e-14 
   20       1.224348055124e-10       7.894721868056e-16       1.868916713413e-13       0.000000000000e+00       3.403306301793e-10       2.890852350095e-11      -4.786549817995e-14 
   21       1.242127004208e-10       8.539998604946e-16       1.929721022248e-13       0.000000000000e+00       3.124764048484e-10       2.669795991409e-11      -3.502697478765e-14 
   22       1.260656038537e-10       9.515096625863e-16       1.988443117990e-13       0.000000000000e+00       2.877474044606e-10       2.476983610790e-11      -2.165914810843e-14 
   23       1.279808245680e-10       1.085276181520e-15       2.049132673467e-13       0.000000000000e+00       2.658025953591e-10       2.306360337462e-11      -1.018540916755e-14 
   24       1.299213815369e-10       1.252227940882e-15       2.115199053066e-13       0.000000000000e+00       2.461331248225e-10       2.148228026204e-11      -2.562710790442e-15 
   25       1.319007457752e-10       1.447493110720e-15       2.187503869988e-13       0.000000000000e+00       2.285072382618e-10       2.002494559076e-11       7.215238046216e-16 
   26       1.339304220665e-10       1.665519366735e-15       2.265345955272e-13       0.000000000000e+00       2.126057724967e-10       1.870847008522e-11      -4.177886037954e-17 
   27       1.360005197481e-10       1.906697360045e-15       2.345840678712e-13       0.000000000000e+00       1.982376714172e-10       1.753560949749e-11      -3.714966129908e-15 
   28       1.380865554867e-10       2.172772409900e-15       2.424857198599e-13       0.000000000000e+00       1.851547946143e-10       1.649353399508e-11      -8.732250757878e-15 
   29       1.401968446033e-10       2.463015680965e-15       2.498776828503e-13       0.000000000000e+00       1.732900311268e-10       1.556288660285e-11      -1.406225512264e-14 
   30       1.423392671785e-10       2.775408968347e-15       2.563450924584e-13       0.000000000000e+00       1.625156102051e-10       1.470818601672e-11      -1.864392708032e-14 
   31       1.445118084444e-10       3.107970047965e-15       2.614564042233e-13       0.000000000000e+00       1.526113332824e-10       1.388807619095e-11      -2.140550107769e-14 
   32       1.467201021587e-10       3.461755160310e-15       2.650521665913e-13       0.000000000000e+00       1.435260031025e-10       1.310767129141e-11      -2.217816158367e-14 
   33       1.489638485622e-10       3.839005975459e-15       2.670639931422e-13       0.000000000000e+00       1.351954240572e-10       1.238472325329e-11      -2.113071389498e-14 
   34       1.512349939054e-10       4.242303486727e-15       2.674673150125e-13       0.000000000000e+00       1.275030423435e-10       1.173182810266e-11      -1.858224145829e-14 
   35       1.535320838858e-10       4.674199712210e-15       2.663701793136e-13       0.000000000000e+00       1.204094370290e-10       1.114258510343e-11      -1.513639656906e-14 
   36       1.558490801023e-10       5.137503065241e-15       2.639616517528e-13       0.000000000000e+00       1.138576008256e-10       1.059962278990e-11      -1.161553505480e-14 
   37       1.581764231863e-10       5.634877393668e-15       2.604412432287e-13       0.000000000000e+00       1.077621517099e-10       1.008368759341e-11      -8.850004331315e-15 
   38       1.605210210445e-10       6.167049652841e-15       2.558424504603e-13       0.000000000000e+00       1.021073156981e-10       9.594619906401e-12      -7.029950187253e-15 
