# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi    
  100       3.430117836697e-10       1.030777139880e-13      -2.933681981436e-12       4.938578273760e-16       1.213278666483e-11       1.418691809917e-12      -7.782181453280e-15 
  101       3.469060164608e-10       1.050732571940e-13      -3.020305515477e-12       5.038658766914e-16       1.182846379580e-11       1.390467447499e-12      -7.561775905235e-15 
  102       3.508265643318e-10       1.070495228226e-13      -3.107027687974e-12       5.139832750641e-16       1.153410582104e-11       1.363064709117e-12      -7.355938790596e-15 
  103       3.547722360086e-10       1.090043168616e-13      -3.193772821260e-12       5.242111547659e-16       1.124874644356e-11       1.336399354615e-12      -7.171559244158e-15 
  104       3.587418941854e-10       1.109354917309e-13      -3.280465902753e-12       5.345506071978e-16       1.097149344795e-11       1.310394062536e-12      -7.014419172772e-15 
  105       3.627353068589e-10       1.128412201276e-13      -3.367040036183e-12       5.450023654324e-16       1.070223242426e-11       1.285042477371e-12      -6.884271965477e-15 
  106       3.667523978670e-10       1.147197584332e-13      -3.453430006918e-12       5.555670809592e-16       1.044101031114e-11       1.260353106297e-12      -6.779114918972e-15 
  107       3.707929806135e-10       1.165693641930e-13      -3.539570038632e-12       5.662454210747e-16       1.018781742359e-11       1.236329482264e-12      -6.696686623321e-15 
  108       3.748567537290e-10       1.183882971164e-13      -3.625393822108e-12       5.770380690444e-16       9.942585501340e-12       1.212969987251e-12      -6.634459983990e-15 
  109       3.789432967335e-10       1.201748200788e-13      -3.710834544043e-12       5.879457242634e-16       9.705185757132e-12       1.190267675528e-12      -6.589635243894e-15 
  110       3.830520656973e-10       1.219272001228e-13      -3.795824915850e-12       5.989691024183e-16       9.475426925137e-12       1.168210096917e-12      -6.559133005433e-15 
  111       3.871823889033e-10       1.236437094589e-13      -3.880297202462e-12       6.101089356483e-16       9.253053309273e-12       1.146779120050e-12      -6.539587252534e-15 
  112       3.913334625082e-10       1.253226264673e-13      -3.964183251139e-12       6.213659727068e-16       9.037742831564e-12       1.125950755627e-12      -6.527338372693e-15 
  113       3.955043462045e-10       1.269622366988e-13      -4.047414520268e-12       6.327409791224e-16       8.829105080491e-12       1.105694979680e-12      -6.518426179014e-15 
  114       3.996939588820e-10       1.285608338764e-13      -4.129922108170e-12       6.442347373608e-16       8.626679359338e-12       1.085975556833e-12      -6.508582932250e-15 
  115       4.039010742897e-10       1.301167208961e-13      -4.211636781901e-12       6.558480469855e-16       8.429932734549e-12       1.066749863557e-12      -6.493226362847e-15 
  116       4.081244993409e-10       1.316282469919e-13      -4.292489007703e-12       6.675817167759e-16       8.238377492933e-12       1.047978388002e-12      -6.468403485207e-15 
  117       4.123636428983e-10       1.330939222167e-13      -4.372408984963e-12       6.794365396467e-16       8.051943886784e-12       1.029654917658e-12      -6.433767140171e-15 
  118       4.166180083173e-10       1.345123188248e-13      -4.451326670489e-12       6.914133149677e-16       7.870649253577e-12       1.011779707135e-12      -6.389949924943e-15 
  119       4.208870142973e-10       1.358820376607e-13      -4.529171805743e-12       7.035128564242e-16       7.694481776006e-12       9.943500398101e-13      -6.337647195157e-15 
  120       4.251699921569e-10       1.372017094801e-13      -4.605873945659e-12       7.157359921072e-16       7.523399586111e-12       9.773601366466e-13      -6.277618493571e-15 
  121       4.294661831116e-10       1.384699962704e-13      -4.681362487459e-12       7.280835646041e-16       7.357329869413e-12       9.608010650091e-13      -6.210688978757e-15 
  122       4.337747355499e-10       1.396855925724e-13      -4.755566699476e-12       7.405564310879e-16       7.196167969043e-12       9.446606474825e-13      -6.137750853795e-15 
  123       4.380947023097e-10       1.408472268005e-13      -4.828415749967e-12       7.531554634086e-16       7.039776489875e-12       9.289233706893e-13      -6.059764794962e-15 
  124       4.424250379554e-10       1.419536625645e-13      -4.899838735937e-12       7.658815481827e-16       6.887984402659e-12       9.135702941070e-13      -5.977761380427e-15 
  125       4.467645960538e-10       1.430036999897e-13      -4.969764711954e-12       7.787355868838e-16       6.740586148152e-12       8.985789588859e-13      -5.892842518939e-15 
  126       4.511121264514e-10       1.439961770387e-13      -5.038122718969e-12       7.917184959325e-16       6.597340741248e-12       8.839232966661e-13      -5.806182878523e-15 
  127       4.554662725502e-10       1.449299708319e-13      -5.104841813132e-12       8.048312067871e-16       6.457970875115e-12       8.695735383957e-13      -5.719031315169e-15 
  128       4.598255685851e-10       1.458039989686e-13      -5.169851094615e-12       8.180746660335e-16       6.322162025321e-12       8.554961231478e-13      -5.632712301521e-15 
  129       4.641885961098e-10       1.466172633436e-13      -5.233080701888e-12       8.314498338494e-16       6.189630414566e-12       8.416616172298e-13      -5.548380134444e-15 
  130       4.685544786509e-10       1.473689842247e-13      -5.294464856666e-12       8.449576790143e-16       6.060337239448e-12       8.280696473985e-13      -5.466248037218e-15 
  131       4.729224364244e-10       1.480584834489e-13      -5.353939209015e-12       8.585991835200e-16       5.934296361025e-12       8.147265432659e-13      -5.386276795173e-15 
  132       4.772916304207e-10       1.486851448536e-13      -5.411439937207e-12       8.723753442258e-16       5.811507151675e-12       8.016375386588e-13      -5.308414059173e-15 
  133       4.816611608208e-10       1.492484159023e-13      -5.466903783447e-12       8.862871729367e-16       5.691954091962e-12       7.888067377555e-13      -5.232594005280e-15 
  134       4.860300654119e-10       1.497478093095e-13      -5.520268089601e-12       9.003356964823e-16       5.575606367510e-12       7.762370812219e-13      -5.158736994422e-15 
  135       4.903973180035e-10       1.501829046654e-13      -5.571470832922e-12       9.145219567953e-16       5.462417465881e-12       7.639303123477e-13      -5.086749232060e-15 
  136       4.947618268428e-10       1.505533500616e-13      -5.620450661778e-12       9.288470109903e-16       5.352324773443e-12       7.518869431825e-13      -5.016522427857e-15 
  137       4.991224330311e-10       1.508588637158e-13      -5.667146931377e-12       9.433119314419e-16       5.245249172245e-12       7.401062206727e-13      -4.947933455348e-15 
  138       5.034779089389e-10       1.510992355967e-13      -5.711499739498e-12       9.579178058640e-16       5.141094636894e-12       7.285860927969e-13      -4.880844011601e-15 
  139       5.078269566224e-10       1.512743290495e-13      -5.753449962213e-12       9.726657373878e-16       5.039747831419e-12       7.173231747028e-13      -4.815100276889e-15 
  140       5.121682062389e-10       1.513840824207e-13      -5.792939289617e-12       9.875568446408e-16       4.941077706153e-12       7.063127148432e-13      -4.750532574357e-15 
  141       5.165002144628e-10       1.514285106829e-13      -5.829910261554e-12       1.002592261825e-15       4.844935094604e-12       6.955485611122e-13      -4.686955029691e-15 
  142       5.208214629012e-10       1.514077070607e-13      -5.864306303346e-12       1.017773138797e-15       4.751152310324e-12       6.850231269816e-13      -4.624165230781e-15 
  143       5.251303565101e-10       1.513218446548e-13      -5.896071761516e-12       1.033100641143e-15       4.659542743788e-12       6.747273576373e-13      -4.561943887393e-15 
  144       5.294253570098e-10       1.511711905975e-13      -5.925152415652e-12       1.048575847371e-15       4.569940194183e-12       6.646526912580e-13      -4.500094949142e-15 
  145       5.337054013010e-10       1.509561466586e-13      -5.951496995429e-12       1.064199428878e-15       4.482322086034e-12       6.547972322631e-13      -4.438571135447e-15 
  146       5.379695214792e-10       1.506772157506e-13      -5.975055881757e-12       1.079971938435e-15       4.396697690315e-12       6.451601251246e-13      -4.377360191806e-15 
  147       5.422167127386e-10       1.503349914400e-13      -5.995780682199e-12       1.095893909732e-15       4.313069307093e-12       6.357395916736e-13      -4.316445435891e-15 
  148       5.464459325628e-10       1.499301596447e-13      -6.013624269434e-12       1.111965856869e-15       4.231432090761e-12       6.265329087037e-13      -4.255805649734e-15 
  149       5.506560999171e-10       1.494635003306e-13      -6.028540819719e-12       1.128188273843e-15       4.151773875274e-12       6.175363855728e-13      -4.195414971913e-15 
  150       5.548460944400e-10       1.489358892095e-13      -6.040485851357e-12       1.144561634031e-15       4.074074999386e-12       6.087453418062e-13      -4.135242789739e-15 
  151       5.590147556349e-10       1.483482994353e-13      -6.049416263154e-12       1.161086389683e-15       3.998308131881e-12       6.001540846990e-13      -4.075253631443e-15 
  152       5.631608820618e-10       1.477018033017e-13      -6.055290372889e-12       1.177762971408e-15       3.924438096812e-12       5.917558869188e-13      -4.015407058362e-15 
  153       5.672832305288e-10       1.469975739389e-13      -6.058067955773e-12       1.194591787657e-15       3.852421698730e-12       5.835429641082e-13      -3.955657557128e-15 
  154       5.713805152842e-10       1.462368870108e-13      -6.057710282912e-12       1.211573224215e-15       3.782207547924e-12       5.755064524873e-13      -3.895954431849e-15 
  155       5.754514072075e-10       1.454211224122e-13      -6.054180159774e-12       1.228707643687e-15       3.713735885655e-12       5.676363864567e-13      -3.836241696302e-15 
  156       5.794945330020e-10       1.445517659657e-13      -6.047441964649e-12       1.245995384984e-15       3.646938409388e-12       5.599216761996e-13      -3.776457966115e-15 
  157       5.835084743857e-10       1.436304111188e-13      -6.037461687114e-12       1.263436762812e-15       3.581738098030e-12       5.523500852847e-13      -3.716536350954e-15 
  158       5.874917672832e-10       1.426587606410e-13      -6.024206966496e-12       1.281032067158e-15       3.518049037162e-12       5.449082082688e-13      -3.656404346712e-15 
  159       5.914429010176e-10       1.416386283210e-13      -6.007647130336e-12       1.298781562778e-15       3.455776244277e-12       5.375814482993e-13      -3.595983727695e-15 
  160       5.953603175021e-10       1.405719406636e-13      -5.987753232849e-12       1.316685488685e-15       3.394815494010e-12       5.303539947166e-13      -3.535190438807e-15 
  161       5.992425210214e-10       1.394606943648e-13      -5.964498015417e-12       1.334744048656e-15       3.335074787031e-12       5.232122964532e-13      -3.473958657843e-15 
  162       6.030884201849e-10       1.383068209483e-13      -5.937855703361e-12       1.352957382901e-15       3.276541257153e-12       5.161558744321e-13      -3.412315600005e-15 
  163       6.068970148094e-10       1.371123133461e-13      -5.907802264621e-12       1.371325592901e-15       3.219219874535e-12       5.091874269839e-13      -3.350313153294e-15 
  164       6.106672877516e-10       1.358792705255e-13      -5.874315523916e-12       1.389848749605e-15       3.163112259602e-12       5.023094137848e-13      -3.288004306738e-15 
  165       6.143982046089e-10       1.346098989831e-13      -5.837375200851e-12       1.408526892880e-15       3.108216607850e-12       4.955240495431e-13      -3.225443153780e-15 
  166       6.180887134199e-10       1.333065142380e-13      -5.796962948018e-12       1.427360030957e-15       3.054527614668e-12       4.888332976854e-13      -3.162684895668e-15 
  167       6.217377443646e-10       1.319715423255e-13      -5.753062389105e-12       1.446348139875e-15       3.002036400151e-12       4.822388640429e-13      -3.099785844846e-15 
