# dimensionless [l(l+1)/2pi] C_l's for scalar adiabatic (AD) mode
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.645045943496e-10       7.586006463979e-15       2.382561723790e-13       0.000000000000e+00       9.046338981641e-11       9.751295130455e-12      -8.351235571843e-15 
   41       1.668978384819e-10       8.234293966795e-15       2.286722471158e-13       0.000000000000e+00       8.598778035237e-11       9.311569795466e-12      -6.389551480578e-15 
   42       1.693007486102e-10       8.921239588507e-15       2.180548329007e-13       0.000000000000e+00       8.180192151296e-11       8.896404336212e-12      -5.644099993896e-15 
   43       1.717224738803e-10       9.646379567740e-15       2.062926037595e-13       0.000000000000e+00       7.789473401631e-11       8.506478728459e-12      -5.882701518366e-15 
   44       1.741701107854e-10       1.040892641760e-14       1.932520445075e-13       0.000000000000e+00       7.423783381341e-11       8.141144712176e-12      -6.802854758064e-15 
   45       1.766483622266e-10       1.120805242789e-14       1.787875868979e-13       0.000000000000e+00       7.079567713815e-11       7.798869029624e-12      -8.072928771007e-15 
   46       1.791590043690e-10       1.204388711329e-14       1.627792793949e-13       0.000000000000e+00       6.756285912888e-11       7.478990221763e-12      -9.481075898218e-15 
   47       1.817008191876e-10       1.291678485063e-14       1.451037460672e-13       0.000000000000e+00       6.453562239783e-11       7.180292820495e-12      -1.082314912486e-14 
   48       1.842694049724e-10       1.382704583383e-14       1.256226278654e-13       0.000000000000e+00       6.170060667059e-11       6.900415580397e-12      -1.185901645156e-14 
   49       1.868569122550e-10       1.477491405622e-14       1.041817075787e-13       0.000000000000e+00       5.903413463507e-11       6.635769401241e-12      -1.231067343861e-14 
   50       1.894552581856e-10       1.576058619270e-14       8.065346906841e-14       0.000000000000e+00       5.650934482685e-11       6.382577805822e-12      -1.195044470295e-14 
   51       1.920674109163e-10       1.678424576930e-14       5.508042402483e-14       0.000000000000e+00       5.412152963916e-11       6.140521746052e-12      -1.089819178564e-14 
   52       1.946987117682e-10       1.784603478091e-14       2.756917707228e-14       0.000000000000e+00       5.186844057541e-11       5.909942262333e-12      -9.401516417274e-15 
   53       1.973535664906e-10       1.894604213320e-14      -1.748467041898e-15       0.000000000000e+00       4.974270563325e-11       5.690775840036e-12      -7.755018731829e-15 
   54       2.000353448789e-10       2.008430213789e-14      -3.271433452473e-14       0.000000000000e+00       4.773148442587e-11       5.482525158160e-12      -6.302649290965e-15 
   55       2.027464227807e-10       2.126081010426e-14      -6.518237592315e-14       0.000000000000e+00       4.582038700001e-11       5.284489073799e-12      -5.357165125158e-15 
   56       2.054885503010e-10       2.247557709670e-14      -9.914802225159e-14       0.000000000000e+00       4.400716039577e-11       5.096586492286e-12      -4.929678613243e-15 
   57       2.082623992399e-10       2.372858614448e-14      -1.346489162439e-13       0.000000000000e+00       4.229079803987e-11       4.918685928052e-12      -4.937042493832e-15 
   58       2.110673359490e-10       2.501977551698e-14      -1.717284336748e-13       0.000000000000e+00       4.066739906928e-11       4.750345466084e-12      -5.278000846149e-15 
   59       2.139013264966e-10       2.634903788508e-14      -2.104360597222e-13       0.000000000000e+00       3.912998957048e-11       4.590793610682e-12      -5.832311400732e-15 
   60       2.167608418335e-10       2.771621948250e-14      -2.508277653290e-13       0.000000000000e+00       3.766834381882e-11       4.438910134204e-12      -6.459867850147e-15 
   61       2.196423472350e-10       2.912106335929e-14      -2.929545398122e-13       0.000000000000e+00       3.627182435257e-11       4.293529567846e-12      -7.029646997193e-15 
   62       2.225473758416e-10       3.056302615502e-14      -3.368241294054e-13       0.000000000000e+00       3.493905154233e-11       4.154474603850e-12      -7.516128486309e-15 
