# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.645039709974e-10       7.586007762340e-15       2.382544715306e-13       0.000000000000e+00       9.046143725724e-11       9.751202840243e-12      -8.351205816231e-15 
   41       1.668972218453e-10       8.234294712684e-15       2.286712602892e-13       0.000000000000e+00       8.598587480406e-11       9.311587116315e-12      -6.389521064620e-15 
   42       1.693002473253e-10       8.921239514277e-15       2.180548460903e-13       0.000000000000e+00       8.180006081804e-11       8.896508741417e-12      -5.644100687163e-15 
   43       1.717221337157e-10       9.646378680612e-15       2.062935440826e-13       0.000000000000e+00       7.789291603687e-11       8.506646986479e-12      -5.882748309675e-15 
   44       1.741699008146e-10       1.040892505537e-14       1.932534087308e-13       0.000000000000e+00       7.423605661777e-11       8.141353350383e-12      -6.802942100546e-15 
   45       1.766481818230e-10       1.120805120862e-14       1.787885090277e-13       0.000000000000e+00       7.079393908235e-11       7.799095262947e-12      -8.073032023413e-15 
   46       1.791587620199e-10       1.204388652158e-14       1.627790746615e-13       0.000000000000e+00       6.756115854773e-11       7.479214349360e-12      -9.481170733241e-15 
   47       1.817004595701e-10       1.291678508416e-14       1.451021139942e-13       0.000000000000e+00       6.453395759656e-11       7.180499659946e-12      -1.082321796231e-14 
   48       1.842689166727e-10       1.382704674658e-14       1.256197286089e-13       0.000000000000e+00       6.169897603599e-11       6.900595576349e-12      -1.185905002512e-14 
   49       1.868563359169e-10       1.477491509866e-14       1.041782424280e-13       0.000000000000e+00       5.903253675541e-11       6.635919797770e-12      -1.231067245160e-14 
   50       1.894546801546e-10       1.576058648551e-14       8.065059674141e-14       0.000000000000e+00       5.650777853289e-11       6.382702333813e-12      -1.195041911512e-14 
   51       1.920669077349e-10       1.678424462757e-14       5.507912214744e-14       0.000000000000e+00       5.411999376229e-11       6.140625232687e-12      -1.089815202862e-14 
   52       1.946983312222e-10       1.784603190479e-14       2.757001506817e-14       0.000000000000e+00       5.186693392709e-11       5.910029050256e-12      -9.401470644320e-15 
   53       1.973533221547e-10       1.894603767588e-14      -1.745403529275e-15       0.000000000000e+00       4.974122707022e-11       5.690849625778e-12      -7.754972307871e-15 
   54       2.000352103900e-10       2.008429677690e-14      -3.270952297196e-14       0.000000000000e+00       4.773003292000e-11       5.482588821386e-12      -6.302604256007e-15 
   55       2.027463363410e-10       2.126080497037e-14      -6.517679634034e-14       0.000000000000e+00       4.581896166018e-11       5.284544697564e-12      -5.357120418370e-15 
   56       2.054884534739e-10       2.247557322633e-14      -9.914262749319e-14       0.000000000000e+00       4.400576032096e-11       5.096636032870e-12      -4.929632861677e-15 
   57       2.082622494939e-10       2.372858429610e-14      -1.346444614760e-13       0.000000000000e+00       4.228942230734e-11       4.918731380522e-12      -4.936994826861e-15 
   58       2.110671095766e-10       2.501977612057e-14      -1.717254375238e-13       0.000000000000e+00       4.066604677432e-11       4.750388842470e-12      -5.277950982200e-15 
   59       2.139010216698e-10       2.634904098927e-14      -2.104347635869e-13       0.000000000000e+00       3.912865986891e-11       4.590836916779e-12      -5.832259738003e-15 
   60       2.167604817949e-10       2.771622469943e-14      -2.508280908567e-13       0.000000000000e+00       3.766703597200e-11       4.438955345010e-12      -6.459815561301e-15 
   61       2.196419773455e-10       2.912106991042e-14      -2.929561165616e-13       0.000000000000e+00       3.627053773500e-11       4.293578559772e-12      -7.029595947005e-15 
   62       2.225470402811e-10       3.056303325208e-14      -3.368265556378e-13       0.000000000000e+00       3.493778552067e-11       4.154528949065e-12      -7.516080562741e-15 
   63       2.254781652945e-10       3.204142548527e-14      -3.824342589475e-13       0.000000000000e+00       3.366885104020e-11       4.021782588040e-12      -7.923015441567e-15 
   64       2.284372881578e-10       3.355546112407e-14      -4.297722327854e-13       0.000000000000e+00       3.246234874912e-11       3.895158364390e-12      -8.255565353469e-15 
   65       2.314257410914e-10       3.510425582411e-14      -4.788316398960e-13       0.000000000000e+00       3.131535287333e-11       3.774309061589e-12      -8.520382433844e-15 
   66       2.344442081356e-10       3.668682377104e-14      -5.296018004913e-13       0.000000000000e+00       3.022331443512e-11       3.658712442129e-12      -8.725674811986e-15 
   67       2.374926805197e-10       3.830207506891e-14      -5.820701932683e-13       0.000000000000e+00       2.917997827916e-11       3.547662330763e-12      -8.881275239565e-15 
   68       2.405709265315e-10       3.994893371809e-14      -6.362223856297e-13       0.000000000000e+00       2.817905385906e-11       3.440466753062e-12      -8.997619210421e-15 
   69       2.436801114413e-10       4.162672514622e-14      -6.920418056526e-13       0.000000000000e+00       2.721980619458e-11       3.337108903488e-12      -9.082285472680e-15 
   70       2.468214271507e-10       4.333486287043e-14      -7.495099255298e-13       0.000000000000e+00       2.630245393662e-11       3.237704703760e-12      -9.142874599716e-15 
   71       2.499955758289e-10       4.507273531968e-14      -8.086063275010e-13       0.000000000000e+00       2.542647840564e-11       3.142304041255e-12      -9.188077484026e-15 
   72       2.532027384417e-10       4.683970630724e-14      -8.693087030587e-13       0.000000000000e+00       2.459058547090e-11       3.050887147786e-12      -9.227716075467e-15 
   73       2.564425432807e-10       4.863511550331e-14      -9.315928521561e-13       0.000000000000e+00       2.379266742966e-11       2.963360978369e-12      -9.272784119485e-15 
   74       2.597140344912e-10       5.045827890748e-14      -9.954326824132e-13       0.000000000000e+00       2.302976488641e-11       2.879555590002e-12      -9.335487895358e-15 
   75       2.630156406019e-10       5.230848932128e-14      -1.060800208325e-12       0.000000000000e+00       2.229802863210e-11       2.799220520436e-12      -9.429286954425e-15 
   76       2.663458173698e-10       5.418485712224e-14      -1.127662660475e-12       0.000000000000e+00       2.159367522674e-11       2.722091209723e-12      -9.564995472122e-15 
   77       2.697051812205e-10       5.608579802011e-14      -1.195973206360e-12       0.000000000000e+00       2.091613918928e-11       2.648110253177e-12      -9.738175483136e-15 
   78       2.730947094816e-10       5.800945231502e-14      -1.265678528159e-12       0.000000000000e+00       2.026542903764e-11       2.577240103371e-12      -9.939508074303e-15 
   79       2.765150832217e-10       5.995383355234e-14      -1.336721503529e-12       0.000000000000e+00       1.964116712255e-11       2.509394457064e-12      -1.015848943165e-14 
   80       2.799666696060e-10       6.191682572044e-14      -1.409041145554e-12       0.000000000000e+00       1.904257188352e-11       2.444436070258e-12      -1.038339079831e-14 
   81       2.834495042529e-10       6.389618044850e-14      -1.482572542686e-12       0.000000000000e+00       1.846844010473e-11       2.382174573253e-12      -1.060121843249e-14 
   82       2.869632735901e-10       6.588951420429e-14      -1.557246798693e-12       0.000000000000e+00       1.791712917092e-11       2.322364285705e-12      -1.079767356533e-14 
   83       2.905072972107e-10       6.789430549196e-14      -1.632990972602e-12       0.000000000000e+00       1.738653932338e-11       2.264702031685e-12      -1.095711235893e-14 
   84       2.940808940325e-10       6.990814405824e-14      -1.709736410497e-12       0.000000000000e+00       1.687462401596e-11       2.208898614778e-12      -1.106579236864e-14 
   85       2.976845891693e-10       7.192953211705e-14      -1.787445459455e-12       0.000000000000e+00       1.638105706203e-11       2.154911643776e-12      -1.112231801519e-14 
   86       3.013190757145e-10       7.395721143083e-14      -1.866089092697e-12       0.000000000000e+00       1.590581061731e-11       2.102747478025e-12      -1.112886138672e-14 
   87       3.049848376983e-10       7.598992452395e-14      -1.945638991284e-12       0.000000000000e+00       1.544864291512e-11       2.052390066147e-12      -1.108804466602e-14 
   88       3.086821388947e-10       7.802641611596e-14      -2.026067625102e-12       0.000000000000e+00       1.500908939789e-11       2.003799999079e-12      -1.100295532389e-14 
