# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_fld            14:(.)w_fld              15:(.)rho_ur             16:(.)rho_crit           17:(.)rho_tot            18:(.)p_tot              19:(.)p_tot_prime        20:gr.fac. D             21:gr.fac. f          
       7.843645578244e+11       1.228567647258e-21       5.909096216783e-07       1.327385578193e+18       1.152959485576e+04       1.469928076267e-08       9.043405570945e+15       3.411620378002e-07       1.041479960193e+36       1.182950035104e+27       6.463486075973e+27       2.985121549152e-08       9.069758453670e+30       1.000000000000e-01       7.204634355964e+35       1.761952473195e+36       1.761952473195e+36       5.873153722391e+35      -3.975670427735e+42       1.139483251421e-03       2.062680578362e-01 
       7.789121725819e+11       1.245827782605e-21       5.950460035820e-07       1.308995516804e+18       1.152959485576e+04       1.480217572865e-08       8.980541778099e+15       3.435501695314e-07       1.012821788309e+36       1.158451856197e+27       6.329631193217e+27       2.985121549152e-08       8.863361610622e+30       1.000000000000e-01       7.006386038541e+35       1.713469263013e+36       1.713469263013e+36       5.711543503905e+35      -3.839397084004e+42       1.141122792678e-03       2.059716936712e-01 
       7.734976887265e+11       1.263330405374e-21       5.992114893161e-07       1.290860237800e+18       1.152959485575e+04       1.490579095940e-08       8.918114972889e+15       3.459550181546e-07       9.849521969506e+35       1.134461019739e+27       6.198548364024e+27       2.985121549152e-08       8.661661657462e+30       1.000000000000e-01       6.813592875868e+35       1.666320153532e+36       1.666320153532e+36       5.554380276786e+35      -3.707794757625e+42       1.142762333916e-03       2.056761798952e-01 
       7.681208427927e+11       1.281078922267e-21       6.034060788807e-07       1.272976211334e+18       1.152959485575e+04       1.501013149678e-08       8.856122117667e+15       3.483767006874e-07       9.578494869238e+35       1.110967018976e+27       6.070180180844e+27       2.985121549152e-08       8.464551708958e+30       1.000000000000e-01       6.626104759666e+35       1.620468434623e+36       1.620468434623e+36       5.401541674186e+35      -3.580703340952e+42       1.144401875133e-03       2.053815128534e-01 
       7.627813731465e+11       1.299076787846e-21       6.076297722757e-07       1.255339956466e+18       1.152959485574e+04       1.511520241792e-08       8.794560195899e+15       3.508153349671e-07       9.314925561259e+35       1.087959564742e+27       5.944470425003e+27       2.985121549152e-08       8.271927312219e+30       1.000000000000e-01       6.443775712155e+35       1.575878406301e+36       1.575878406301e+36       5.252908696399e+35      -3.457968214318e+42       1.146041416329e-03       2.050876889116e-01 
       7.574790199726e+11       1.317327505206e-21       6.118825695012e-07       1.237948040480e+18       1.152959485574e+04       1.522100883552e-08       8.733426212018e+15       3.532710396554e-07       9.058608831163e+35       1.065428580953e+27       5.821364042079e+27       2.985121549152e-08       8.083686391351e+30       1.000000000000e-01       6.266463772392e+35       1.532515350929e+36       1.532515350929e+36       5.108365618205e+35      -3.339440057931e+42       1.147680957505e-03       2.047947044564e-01 
       7.522135252617e+11       1.335834626659e-21       6.161662895465e-07       1.220797078218e+18       1.152959485574e+04       1.532755589805e-08       8.672717191283e+15       3.557439342448e-07       8.809345111381e+35       1.043364200194e+27       5.700807117798e+27       2.985121549152e-08       7.899729193357e+30       1.000000000000e-01       6.094030885742e+35       1.490345506186e+36       1.490345506186e+36       4.967799898770e+35      -3.224974670206e+42       1.149320498660e-03       2.045025558951e-01 
       7.469846327981e+11       1.354601754420e-21       6.204791134223e-07       1.203883731422e+18       1.152959485573e+04       1.543484879003e-08       8.612430179631e+15       3.582341390642e-07       8.566940325800e+35       1.021756759399e+27       5.582746854413e+27       2.985121549152e-08       7.719958235281e+30       1.000000000000e-01       5.926342796389e+35       1.449336038782e+36       1.449336038782e+36       4.831102094021e+35      -3.114432792330e+42       1.150960039794e-03       2.042112396556e-01 
       7.417920881472e+11       1.373632541313e-21       6.248228601180e-07       1.187204708082e+18       1.152959485573e+04       1.554289273226e-08       8.552562243532e+15       3.607417752849e-07       8.331205738658e+35       1.000596795618e+27       5.467131547590e+27       2.985121549152e-08       7.544278252544e+30       1.000000000000e-01       5.763268942803e+35       1.409455018892e+36       1.409455018892e+36       4.698165771432e+35      -3.007679938842e+42       1.152599580908e-03       2.039207521858e-01 
       7.366356386428e+11       1.392930691481e-21       6.291975296335e-07       1.170756761799e+18       1.152959485572e+04       1.565169298209e-08       8.493110469850e+15       3.632669649263e-07       8.101957807591e+35       9.798750418735e+26       5.353910563759e+27       2.985121549152e-08       7.372596148469e+30       1.000000000000e-01       5.604682356087e+35       1.370671395298e+36       1.370671395298e+36       4.568887427156e+35      -2.904586234015e+42       1.154239122000e-03       2.036310899541e-01 
       7.315150333755e+11       1.412499961107e-21       6.336013029795e-07       1.154536691149e+18       1.152959485572e+04       1.576125483369e-08       8.434071965698e+15       3.658098308620e-07       7.879018040731e+35       9.595824231007e+26       5.243034317940e+27       2.985121549152e-08       7.204820944939e+30       1.000000000000e-01       5.450459561120e+35       1.332954971209e+36       1.332954971209e+36       4.443166405438e+35      -2.805026253850e+42       1.155878663071e-03       2.033422494486e-01 
       7.264300231795e+11       1.432344159141e-21       6.380359991454e-07       1.138541339062e+18       1.152959485571e+04       1.587158361825e-08       8.375443858298e+15       3.683704968255e-07       7.662212857730e+35       9.397100521743e+26       5.134454252031e+27       2.985121549152e-08       7.040863734191e+30       1.000000000000e-01       5.300480480418e+35       1.296276380753e+36       1.296276380753e+36       4.320904820246e+35      -2.708878873485e+42       1.157518204121e-03       2.030542271777e-01 
       7.213803606215e+11       1.452467148049e-21       6.425034371205e-07       1.122767592207e+18       1.152959485571e+04       1.598268470431e-08       8.317223294843e+15       3.709490874168e-07       7.451373454612e+35       9.202492260158e+26       5.028122813534e+27       2.985121549152e-08       6.880637631700e+30       1.000000000000e-01       5.154628340640e+35       1.260607066111e+36       1.260607066111e+36       4.202007479055e+35      -2.616027119833e+42       1.159157745150e-03       2.027670196693e-01 
       7.163657999881e+11       1.472872844558e-21       6.469999789260e-07       1.107212380388e+18       1.152959485570e+04       1.609456349798e-08       8.259407442357e+15       3.735457281077e-07       7.246335672342e+35       9.011914217823e+26       4.923993434738e+27       2.985121549152e-08       6.724057730138e+30       1.000000000000e-01       5.012789581675e+35       1.225919255285e+36       1.225919255285e+36       4.086381808730e+35      -2.526358029274e+42       1.160797286157e-03       2.024806234709e-01 
       7.113860972737e+11       1.493565220423e-21       6.515292625409e-07       1.091872675942e+18       1.152959485570e+04       1.620722544322e-08       8.201993487555e+15       3.761605452486e-07       7.046939869012e+35       8.825282931338e+26       4.822020512321e+27       2.985121549152e-08       6.571041054377e+30       1.000000000000e-01       4.874853768216e+35       1.192185940468e+36       1.192185940468e+36       3.973937783450e+35      -2.439762510224e+42       1.162436827143e-03       2.021950351496e-01 
       7.064410101691e+11       1.514548303196e-21       6.560894689756e-07       1.076745493153e+18       1.152959485570e+04       1.632067602208e-08       8.144978636709e+15       3.787936660743e-07       6.853030795547e+35       8.642516665781e+26       4.722159387376e+27       2.985121549152e-08       6.421506517522e+30       1.000000000000e-01       4.740713503783e+35       1.159380857026e+36       1.159380857026e+36       3.864587854616e+35      -2.356135210408e+42       1.164076368107e-03       2.019102512917e-01 
       7.015302980494e+11       1.535826177014e-21       6.606824172195e-07       1.061827887672e+18       1.152959485569e+04       1.643492075500e-08       8.088360115513e+15       3.814452187100e-07       6.664457474823e+35       8.463535378907e+26       4.624366325857e+27       2.985121549152e-08       6.275374877940e+30       1.000000000000e-01       4.610264347099e+35       1.127478463038e+36       1.127478463038e+36       3.758246882682e+35      -2.275374388698e+42       1.165715909050e-03       2.016262685029e-01 
       6.966537219624e+11       1.557402983390e-21       6.653081072727e-07       1.047116955940e+18       1.152959485569e+04       1.654996520107e-08       8.032135168944e+15       3.841153321780e-07       6.481073084124e+35       8.288260686100e+26       4.528598499422e+27       2.985121549152e-08       6.132568697266e+30       1.000000000000e-01       4.483404730776e+35       1.096453919416e+36       1.096453919416e+36       3.654832070869e+35      -2.197381791325e+42       1.167355449970e-03       2.013430834078e-01 
       6.918110446168e+11       1.579282922022e-21       6.699647201458e-07       1.032609834625e+18       1.152959485568e+04       1.666581495826e-08       7.976301061130e+15       3.868041364038e-07       6.302734840817e+35       8.116615826043e+26       4.434813966680e+27       2.985121549152e-08       5.993012299372e+30       1.000000000000e-01       4.360035882232e+35       1.066283070564e+36       1.066283070564e+36       3.554262900695e+35      -2.122062532349e+42       1.168994990869e-03       2.010606926499e-01 
       6.870020303711e+11       1.601470251611e-21       6.746540748281e-07       1.018303700066e+18       1.152959485568e+04       1.678247566377e-08       7.920855075218e+15       3.895117622221e-07       6.129303891191e+35       7.948525627096e+26       4.342971654820e+27       2.985121549152e-08       5.856631730257e+30       1.000000000000e-01       4.240061746788e+35       1.036942425567e+36       1.036942425567e+36       3.456461069291e+35      -2.049324978219e+42       1.170634531745e-03       2.007790928918e-01 
       6.822264452215e+11       1.623969290685e-21       6.793761713197e-07       1.004195767721e+18       1.152959485567e+04       1.689995299422e-08       7.865794513241e+15       3.922383413838e-07       5.960645202340e+35       7.783916474382e+26       4.253031341622e+27       2.985121549152e-08       5.723354718866e+30       1.000000000000e-01       4.123388912881e+35       1.008409139908e+36       1.008409139908e+36       3.361350428428e+35      -1.979080636291e+42       1.172274072600e-03       2.004982808144e-01 
       6.774840567910e+11       1.646784418445e-21       6.841328286100e-07       9.902832916261e+17       1.152959485567e+04       1.701825266599e-08       7.811116695985e+15       3.949840065617e-07       5.796627457027e+35       7.622716277540e+26       4.164953637846e+27       2.985121549152e-08       5.593110638783e+30       1.000000000000e-01       4.009926539332e+35       9.806609976738e+35       9.806609976738e+35       3.268856925230e+35      -1.911244047169e+42       1.173913613432e-03       2.002182531174e-01 
       6.727746343178e+11       1.669920075616e-21       6.889204087202e-07       9.765635638617e+17       1.152959485566e+04       1.713738043548e-08       7.756818962863e+15       3.977488913575e-07       5.637122951445e+35       7.464854439158e+26       4.078699969980e+27       2.985121549152e-08       5.465830470813e+30       1.000000000000e-01       3.899586284621e+35       9.536763942622e+35       9.536763942622e+35       3.178908544519e+35      -1.845732680731e+42       1.175553154242e-03       1.999390065187e-01 
       6.680979486444e+11       1.693380765309e-21       6.937443686184e-07       9.630339140238e+17       1.152959485566e+04       1.725734209936e-08       7.702898671778e+15       4.005331303081e-07       5.482007495781e+35       7.310261823856e+26       3.994232563343e+27       2.985121549152e-08       5.341446766399e+30       1.000000000000e-01       3.792282238098e+35       9.274343195599e+35       9.274343195599e+35       3.091435252740e+35      -1.782466835729e+42       1.177192695029e-03       1.996605377548e-01 
       6.634537722062e+11       1.717171053899e-21       6.985992513364e-07       9.496917087055e+17       1.152959485565e+04       1.737814349491e-08       7.649353199004e+15       4.033368588921e-07       5.331160317529e+35       7.158870728002e+26       3.911514425549e+27       2.985121549152e-08       5.219893611887e+30       1.000000000000e-01       3.687930853100e+35       9.019143415839e+35       9.019143415839e+35       3.006368943437e+35      -1.721369542820e+42       1.178832235794e-03       1.993828435800e-01 
       6.588418790203e+11       1.741295571916e-21       7.034905138426e-07       9.365343509840e+17       1.152959485565e+04       1.749979050023e-08       7.596179939050e+15       4.061602135365e-07       5.184463967450e+35       7.010614850068e+26       3.830509330298e+27       2.985121549152e-08       5.101106593592e+30       1.000000000000e-01       3.586450881898e+35       8.770965905730e+35       8.770965905730e+35       2.923643384223e+35      -1.662366470924e+42       1.180471776536e-03       1.991059207668e-01 
       6.542620446750e+11       1.765759014942e-21       7.084145181580e-07       9.235592799152e+17       1.152959485564e+04       1.762228903459e-08       7.543376304539e+15       4.090033316232e-07       5.041804228131e+35       6.865429261589e+26       3.751181801516e+27       2.985121549152e-08       4.985022763665e+30       1.000000000000e-01       3.487763312440e+35       8.529617435176e+35       8.529617435176e+35       2.843194165213e+35      -1.605385836796e+42       1.182111317255e-03       1.988297661056e-01 
       6.497140463181e+11       1.790566144528e-21       7.133730832720e-07       9.107639700354e+17       1.152959485564e+04       1.774564505871e-08       7.490939726077e+15       4.118663514958e-07       4.903070025054e+35       6.723250378729e+26       3.673497097819e+27       2.985121549152e-08       4.871580606736e+30       1.000000000000e-01       3.391791306828e+35       8.294910091146e+35       8.294910091146e+35       2.764958648875e+35      -1.550358317693e+42       1.183750857951e-03       1.985543764047e-01 
       6.451976626471e+11       1.815721789119e-21       7.183662091848e-07       8.981459308692e+17       1.152959485563e+04       1.786986457501e-08       7.438867652134e+15       4.147494124664e-07       4.768153340112e+35       6.584015934437e+26       3.597421197293e+27       2.985121549152e-08       4.760720007317e+30       1.000000000000e-01       3.298460141499e+35       8.066661131370e+35       8.066661131370e+35       2.688875921257e+35      -1.497216967035e+42       1.185390398624e-03       1.982797484898e-01 
       6.407126738974e+11       1.841230844997e-21       7.233957148856e-07       8.857027064455e+17       1.152959485563e+04       1.799495362793e-08       7.387157548914e+15       4.176526548221e-07       4.636949127512e+35       6.447664951172e+26       3.522920782598e+27       2.985121549152e-08       4.652382217942e+30       1.000000000000e-01       3.207697149039e+35       7.844692842049e+35       7.844692842049e+35       2.614886744566e+35      -1.445897132959e+42       1.187029939274e-03       1.980058792044e-01 
       6.362588618322e+11       1.867098277230e-21       7.284597813850e-07       8.734318748189e+17       1.152959485562e+04       1.812091830423e-08       7.335806900236e+15       4.205762198322e-07       4.509355231979e+35       6.314137714203e+26       3.449963226379e+27       2.985121549152e-08       4.546509828038e+30       1.000000000000e-01       3.119431661607e+35       7.628832399497e+35       7.628832399497e+35       2.542933511038e+35      -1.396336379662e+42       1.188669479901e-03       1.977327654091e-01 
       6.318360097317e+11       1.893329120639e-21       7.335584086832e-07       8.613310475986e+17       1.152959485562e+04       1.824776473328e-08       7.284813207409e+15       4.235202497547e-07       4.385272309223e+35       6.183375745454e+26       3.378516576969e+27       2.985121549152e-08       4.443046733502e+30       1.000000000000e-01       3.033594955914e+35       7.418911735573e+35       7.418911735573e+35       2.472960198093e+35      -1.348474411441e+42       1.190309020505e-03       1.974604039822e-01 
       6.274439023828e+11       1.919928480782e-21       7.386934157694e-07       8.493978694833e+17       1.152959485561e+04       1.837549908734e-08       7.234173989110e+15       4.264848878434e-07       4.264603748590e+35       6.055321777895e+26       3.308549544404e+27       2.985121549152e-08       4.341938106968e+30       1.000000000000e-01       2.950120199716e+35       7.214767406828e+35       7.214767406828e+35       2.404912324707e+35      -1.302252999341e+42       1.191948561085e-03       1.971887918188e-01 
       6.230823260681e+11       1.946901534942e-21       7.438648026437e-07       8.376300178030e+17       1.152959485561e+04       1.850412758190e-08       7.183886781267e+15       4.294702783552e-07       4.147255597837e+35       5.929919730461e+26       3.240031486714e+27       2.985121549152e-08       4.243130368757e+30       1.000000000000e-01       2.868942399775e+35       7.016240467246e+35       7.016240467246e+35       2.338736909001e+35      -1.257615910309e+42       1.193588101641e-03       1.969179258312e-01 
       6.187510685561e+11       1.974253533139e-21       7.490707503166e-07       8.260252020667e+17       1.152959485560e+04       1.863365647592e-08       7.133949136935e+15       4.324765665563e-07       4.033136489988e+35       5.807114683492e+26       3.172932396509e+27       2.985121549152e-08       4.146571158479e+30       1.000000000000e-01       2.789998351256e+35       6.823176344493e+35       6.823176344493e+35       2.274382426986e+35      -1.214508838783e+42       1.195227642174e-03       1.966478029488e-01 
       6.144499190904e+11       2.001989799151e-21       7.543148967670e-07       8.145811635167e+17       1.152959485560e+04       1.876409207222e-08       7.084358626179e+15       4.355038987301e-07       3.922157572188e+35       5.686852854682e+26       3.107222887829e+27       2.985121549152e-08       4.052209307288e+30       1.000000000000e-01       2.713226588522e+35       6.635424719562e+35       6.635424719562e+35       2.211798772446e+35      -1.172879340623e+42       1.196867182683e-03       1.963784201176e-01 
       6.101786683798e+11       2.030115731548e-21       7.595954230055e-07       8.032956746890e+17       1.152959485559e+04       1.889544071770e-08       7.035112835955e+15       4.385524221839e-07       3.814232436528e+35       5.569081575522e+26       3.042874183285e+27       2.985121549152e-08       3.959994810768e+30       1.000000000000e-01       2.638567337267e+35       6.452839409740e+35       6.452839409740e+35       2.150937217926e+35      -1.132676769307e+42       1.198506723168e-03       1.961097743005e-01 
       6.059371085878e+11       2.058636804746e-21       7.649123290321e-07       7.921665389796e+17       1.152959485559e+04       1.902770880371e-08       6.986209369994e+15       4.416222852560e-07       3.709277052765e+35       5.453749268237e+26       2.979858101445e+27       2.985121549152e-08       3.869878802434e+30       1.000000000000e-01       2.565962467984e+35       6.275278254790e+35       6.275278254790e+35       2.091750376795e+35      -1.093852214317e+42       1.200146263629e-03       1.958418624767e-01 
       6.017250333227e+11       2.087558570069e-21       7.702674338361e-07       7.811915902172e+17       1.152959485558e+04       1.916090276633e-08       6.937645848683e+15       4.447136373234e-07       3.607209702899e+35       5.340805423196e+26       2.918147044501e+27       2.985121549152e-08       3.781813527833e+30       1.000000000000e-01       2.495355450704e+35       6.102603006260e+35       6.102603006260e+35       2.034192166348e+35      -1.056358441631e+42       1.201785804065e-03       1.955746816423e-01 
       5.975422376275e+11       2.116886656833e-21       7.756589184282e-07       7.703686922411e+17       1.152959485558e+04       1.929502908670e-08       6.889419908951e+15       4.478266288083e-07       3.507950917545e+35       5.230200576794e+26       2.857713986177e+27       2.985121549152e-08       3.695752319245e+30       1.000000000000e-01       2.426691310977e+35       5.934679219852e+35       5.934679219852e+35       1.978217771926e+35      -1.020149836259e+42       1.203425344478e-03       1.953082288094e-01 
       5.933885179700e+11       2.146626773439e-21       7.810886017978e-07       7.596957384860e+17       1.152959485557e+04       1.943009429133e-08       6.841529204153e+15       4.509614111861e-07       3.411423414059e+35       5.121886289784e+26       2.798532459896e+27       2.985121549152e-08       3.611649570944e+30       1.000000000000e-01       2.359916587075e+35       5.771376150737e+35       5.771376150737e+35       1.923783612028e+35      -9.851823467477e+41       1.205064884866e-03       1.950425010065e-01 
       5.892636722327e+11       2.176784708487e-21       7.865564839449e-07       7.491706515716e+17       1.152959485557e+04       1.956610495241e-08       6.793971403957e+15       4.541181369925e-07       3.317552036368e+35       5.015815126069e+26       2.740576547187e+27       2.985121549152e-08       3.529460715040e+30       1.000000000000e-01       2.294979288365e+35       5.612566651762e+35       5.612566651762e+35       1.870847304372e+35      -9.514134315897e+41       1.206704425229e-03       1.947774952784e-01 
       5.851674997032e+11       2.207366331898e-21       7.920607458800e-07       7.387913828983e+17       1.152959485556e+04       1.970306768812e-08       6.746744194231e+15       4.572969598311e-07       3.226263696449e+35       4.911940631924e+26       2.683820866336e+27       2.985121549152e-08       3.449142197852e+30       1.000000000000e-01       2.231828854827e+35       5.458127074448e+35       5.458127074448e+35       1.819367632901e+35      -9.188020074638e+41       1.208343965568e-03       1.945132086856e-01 
       5.810998010643e+11       2.238377596062e-21       7.976068445714e-07       7.285559122488e+17       1.152959485555e+04       1.984098916299e-08       6.699845276926e+15       4.604980343803e-07       3.137487317429e+35       4.810217315652e+26       2.628240561266e+27       2.985121549152e-08       3.370651456836e+30       1.000000000000e-01       2.170416117690e+35       5.307937172727e+35       5.307937172727e+35       1.769304515691e+35      -8.873083992550e+41       1.209983505883e-03       1.942496383049e-01 
       5.770603783841e+11       2.269824536992e-21       8.031893230509e-07       7.184622473943e+17       1.152959485555e+04       1.997987608821e-08       6.653272369970e+15       4.637215164016e-07       3.051153778240e+35       4.710600627662e+26       2.573811290659e+27       2.985121549152e-08       3.293946898025e+30       1.000000000000e-01       2.110693261151e+35       5.161880009308e+35       5.161880009308e+35       1.720618973744e+35      -8.568942917854e+41       1.211623046172e-03       1.939867812286e-01 
       5.730490351070e+11       2.301713275503e-21       8.088118192973e-07       7.085084237071e+17       1.152959485554e+04       2.011973522191e-08       6.607023207155e+15       4.669675627467e-07       2.967195859802e+35       4.613046940958e+26       2.520509217286e+27       2.985121549152e-08       3.218987873989e+30       1.000000000000e-01       2.052613785141e+35       5.019841864639e+35       5.019841864639e+35       1.673273100635e+35      -8.275226831996e+41       1.213262586436e-03       1.937246345650e-01 
       5.690655760434e+11       2.334050018399e-21       8.144725143211e-07       6.986925037783e+17       1.152959485554e+04       2.026057336956e-08       6.561095538024e+15       4.702363313652e-07       2.885548192689e+35       4.517513532033e+26       2.468310997577e+27       2.985121549152e-08       3.145734662295e+30       1.000000000000e-01       1.996132469124e+35       4.881712148361e+35       4.881712148361e+35       1.627230033006e+35      -7.991578399483e+41       1.214902126675e-03       1.934631954378e-01 
       5.651098073606e+11       2.366841059685e-21       8.201750461012e-07       6.890125770405e+17       1.152959485553e+04       2.040239738426e-08       6.515487127767e+15       4.735279813125e-07       2.806147206231e+35       4.423958562157e+26       2.417193771389e+27       2.985121549152e-08       3.074148444460e+30       1.000000000000e-01       1.941205336889e+35       4.747383313200e+35       4.747383313200e+35       1.582453921855e+35      -7.717652533151e+41       1.216541666889e-03       1.932024609863e-01 
       5.611815365734e+11       2.400092781787e-21       8.259157766588e-07       6.794667593959e+17       1.152959485553e+04       2.054521416707e-08       6.470195757104e+15       4.768426727573e-07       2.728931079016e+35       4.332341059056e+26       2.367135152002e+27       2.985121549152e-08       3.004191285374e+30       1.000000000000e-01       1.887789622307e+35       4.616750771240e+35       4.616750771240e+35       1.538909904632e+35      -7.453115974324e+41       1.218181207078e-03       1.929424283653e-01 
       5.572805725345e+11       2.433811656803e-21       8.316965249833e-07       6.700531928497e+17       1.152959485552e+04       2.068903066738e-08       6.425219222187e+15       4.801805669894e-07       2.653839690761e+35       4.242620898966e+26       2.318113216310e+27       2.985121549152e-08       2.935826113203e+30       1.000000000000e-01       1.835843736036e+35       4.489712812481e+35       4.489712812481e+35       1.496564078092e+35      -7.197646887377e+41       1.219820747241e-03       1.926830947445e-01 
       5.534067254255e+11       2.468004247752e-21       8.375191100640e-07       6.607700451485e+17       1.152959485551e+04       2.083385388320e-08       6.380555334484e+15       4.835418264277e-07       2.580814575496e+35       4.154758789062e+26       2.270106495222e+27       2.985121549152e-08       2.869016699743e+30       1.000000000000e-01       1.785327233137e+35       4.366170525656e+35       4.366170525656e+35       1.455383471894e+35      -6.950934468191e+41       1.221460287378e-03       1.924244573094e-01 
       5.495598067473e+11       2.502677209859e-21       8.433817129117e-07       6.516155094234e+17       1.152959485551e+04       2.097969086154e-08       6.336201920679e+15       4.869266146280e-07       2.509798876049e+35       4.068716250251e+26       2.223093964257e+27       2.985121549152e-08       2.803727641217e+30       1.000000000000e-01       1.736200781586e+35       4.246027721212e+35       4.246027721212e+35       1.415336022939e+35      -6.712678566021e+41       1.223099827490e-03       1.921665132600e-01 
       5.457396293112e+11       2.537837291849e-21       8.492861525156e-07       6.425878038388e+17       1.152959485550e+04       2.112654869875e-08       6.292156822561e+15       4.903350962909e-07       2.440737299773e+35       3.984455600316e+26       2.177055034341e+27       2.985121549152e-08       2.739924339521e+30       1.000000000000e-01       1.688426131652e+35       4.129190856423e+35       4.129190856423e+35       1.376390550399e+35      -6.482589318338e+41       1.224739367576e-03       1.919092598117e-01 
       5.419460072297e+11       2.573491337257e-21       8.552306098863e-07       6.336851712449e+17       1.152959485550e+04       2.127443454084e-08       6.248417896924e+15       4.937674372702e-07       2.373576075495e+35       3.901939937418e+26       2.131969542785e+27       2.985121549152e-08       2.677572983884e+30       1.000000000000e-01       1.641966086110e+35       4.015568962557e+35       4.015568962557e+35       1.338516731441e+35      -6.260386798181e+41       1.226378907636e-03       1.916526941946e-01 
       5.381787559075e+11       2.609646285766e-21       8.612169040134e-07       6.249058788364e+17       1.152959485549e+04       2.142335558383e-08       6.204983015457e+15       4.972238045803e-07       2.308262911655e+35       3.821133123932e+26       2.087817744458e+27       2.985121549152e-08       2.616640532955e+30       1.000000000000e-01       1.596784471284e+35       3.905073574043e+35       3.905073574043e+35       1.301685077620e+35      -6.045800673595e+41       1.228018447670e-03       1.913968136536e-01 
       5.344376920326e+11       2.646309174551e-21       8.672450348968e-07       6.162482178149e+17       1.152959485548e+04       2.157331907413e-08       6.161850064647e+15       5.007043664048e-07       2.244746955584e+35       3.741999770623e+26       2.044580303139e+27       2.985121549152e-08       2.557094697290e+30       1.000000000000e-01       1.552846108882e+35       3.797618659600e+35       3.797618659600e+35       1.265866911916e+35      -5.838569878746e+41       1.229657987678e-03       1.911416154485e-01 
       5.307226335669e+11       2.683487139655e-21       8.733168215258e-07       6.077105030560e+17       1.152959485548e+04       2.172433230889e-08       6.119016945671e+15       5.042092921048e-07       2.182978753917e+35       3.664505221142e+26       2.002238283048e+27       2.985121549152e-08       2.498903922243e+30       1.000000000000e-01       1.510116788602e+35       3.693120555246e+35       3.693120555246e+35       1.231034346410e+35      -5.638442296309e+41       1.231297527659e-03       1.908870968534e-01 
       5.270333997382e+11       2.721187417373e-21       8.794286259217e-07       5.992910727819e+17       1.152959485547e+04       2.187640263630e-08       6.076481574295e+15       5.077387522266e-07       2.122910214086e+35       3.588615536855e+26       1.960773140553e+27       2.985121549152e-08       2.442037371246e+30       1.000000000000e-01       1.468563241504e+35       3.591497899161e+35       3.591497899161e+35       1.197160260568e+35      -5.445174450739e+41       1.232937067614e-03       1.906332551570e-01 
       5.233698110304e+11       2.759417345663e-21       8.855859050527e-07       5.909882882375e+17       1.152959485547e+04       2.202953745602e-08       6.034241880774e+15       5.112929185105e-07       2.064494566876e+35       3.514297481976e+26       1.920166716050e+27       2.985121549152e-08       2.386464909464e+30       1.000000000000e-01       1.428153114099e+35       3.492671568339e+35       3.492671568339e+35       1.164218280123e+35      -5.258531212059e+41       1.234576607542e-03       1.903800876626e-01 
       5.197316891757e+11       2.798184365573e-21       8.917850209400e-07       5.828005333718e+17       1.152959485546e+04       2.218374421949e-08       5.992295809751e+15       5.148719638989e-07       2.007686330008e+35       3.441518509011e+26       1.880401226011e+27       2.985121549152e-08       2.332157087831e+30       1.000000000000e-01       1.388854943161e+35       3.396564616985e+35       3.396564616985e+35       1.132182756546e+35      -5.078285509802e+41       1.236216147443e-03       1.901275916874e-01 
       5.161188571453e+11       2.837496022693e-21       8.980277925730e-07       5.747262145229e+17       1.152959485545e+04       2.233903043032e-08       5.950641320156e+15       5.184760625449e-07       1.952441272730e+35       3.370246744506e+26       1.841459255191e+27       2.985121549152e-08       2.279085127439e+30       1.000000000000e-01       1.350638131232e+35       3.303102216598e+35       3.303102216598e+35       1.101028747072e+35      -4.904218056755e+41       1.237855687318e-03       1.898757645632e-01 
       5.125311391409e+11       2.877359968618e-21       9.043124009622e-07       5.667637601082e+17       1.152959485545e+04       2.249540364465e-08       5.909276385107e+15       5.221053898205e-07       1.898716381378e+35       3.300450975087e+26       1.803323749006e+27       2.985121549152e-08       2.227220904291e+30       1.000000000000e-01       1.313472922798e+35       3.212211597719e+35       3.212211597719e+35       1.070731995280e+35      -4.736117082173e+41       1.239495227165e-03       1.896246036358e-01 
       5.089683605865e+11       2.917783962440e-21       9.106424840866e-07       5.589116203182e+17       1.152959485544e+04       2.265287147148e-08       5.868198991812e+15       5.257601223255e-07       1.846469825886e+35       3.232100633789e+26       1.765978006062e+27       2.985121549152e-08       2.176536934398e+30       1.000000000000e-01       1.277330381120e+35       3.123821993268e+35       3.123821993268e+35       1.041268912206e+35      -4.573778074142e+41       1.241134766986e-03       1.893741062649e-01 
       5.054303481195e+11       2.958775872259e-21       9.170180419460e-07       5.511682668154e+17       1.152959485543e+04       2.281144157313e-08       5.827407141470e+15       5.294404378957e-07       1.795660927215e+35       3.165165786670e+26       1.729405670840e+27       2.985121549152e-08       2.127006359210e+30       1.000000000000e-01       1.242182365705e+35       3.037864583443e+35       3.037864583443e+35       1.012616557980e+35      -4.417003530765e+41       1.242774306779e-03       1.891242698242e-01 
