# dimensionless [l(l+1)/2pi] C_l's for tensor mode
# for l=2 to 500, i.e. number of multipoles equal to 499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       9.753209722822e-12       9.550512884806e-16      -4.269716833685e-14       8.744472917611e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   41       9.653689419945e-12       9.940754332652e-16      -4.434644116210e-14       9.066448305732e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   42       9.551637013504e-12       1.033401273767e-15      -4.598632697969e-14       9.388292471260e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   43       9.447421237143e-12       1.073027506161e-15      -4.761742328486e-14       9.709499969607e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   44       9.341005717969e-12       1.112958470406e-15      -4.924103422825e-14       1.002953708860e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   45       9.232166651095e-12       1.153194820806e-15      -5.085810232563e-14       1.034787509206e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   46       9.121315552221e-12       1.193701455025e-15      -5.246551664962e-14       1.066410595258e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   47       9.008855974144e-12       1.234430543313e-15      -5.405877751080e-14       1.097785822225e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   48       8.894924415546e-12       1.275330118062e-15      -5.563299534477e-14       1.128876527951e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   49       8.779366013972e-12       1.316343839123e-15      -5.718287161394e-14       1.159646558385e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   50       8.661916695777e-12       1.357413755239e-15      -5.870309533298e-14       1.190058838102e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   51       8.542864306288e-12       1.398490016474e-15      -6.018970384117e-14       1.220070565356e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   52       8.422524919760e-12       1.439523392450e-15      -6.163905838388e-14       1.249636756795e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   53       8.301037821765e-12       1.480462415165e-15      -6.304746122138e-14       1.278711546432e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   54       8.178350917781e-12       1.521253285311e-15      -6.441115608937e-14       1.307248142635e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   55       8.054347226347e-12       1.561842920009e-15      -6.572667622106e-14       1.335201662525e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
