# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_fld            14:(.)w_fld              15:(.)rho_ur             16:(.)rho_crit           17:(.)rho_tot            18:(.)p_tot              19:(.)p_tot_prime        20:gr.fac. D             21:gr.fac. f          
       9.799102616686e+12       7.871603583762e-24       4.729918146040e-08       2.071727660297e+20       1.416504567928e+04       1.445545192593e-09       1.388047361813e+17       2.730819616098e-08       2.537022357694e+40       2.306595465881e+30       1.260293946000e+31       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       1.755033139255e+40       4.292055498441e+40       4.292055498441e+40       1.430685165650e+40      -1.209902639781e+48       2.572294508063e-05       4.305001850551e-01 
       9.730985716669e+12       7.982191742504e-24       4.763023753185e-08       2.043025199275e+20       1.416504567928e+04       1.455664008941e-09       1.378398571810e+17       2.749935353409e-08       2.467211679497e+40       2.258827270807e+30       1.234194021695e+31       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       1.706740283916e+40       4.173951964873e+40       4.173951964873e+40       1.391317321138e+40      -1.168431001765e+48       2.580019116199e-05       4.292112623479e-01 
       9.663342320426e+12       8.094333554288e-24       4.796311259270e-08       2.014720392484e+20       1.416504567928e+04       1.465853657004e-09       1.368816853833e+17       2.769184900880e-08       2.399321966156e+40       2.212048326122e+30       1.208634611014e+31       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       1.659776292304e+40       4.059098259889e+40       4.059098259889e+40       1.353032752820e+40      -1.128380880409e+48       2.587743724335e-05       4.279300347016e-01 
       9.596169136471e+12       8.208050846385e-24       4.829962563235e-08       1.986807730678e+20       1.416504567928e+04       1.476114632603e-09       1.359301741642e+17       2.788569195185e-08       2.333300358910e+40       2.166238145049e+30       1.183604520248e+31       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       1.614104598370e+40       3.947404958681e+40       3.947404958681e+40       1.315801652427e+40      -1.089703550616e+48       2.595468332471e-05       4.266564334104e-01 
       9.529462896197e+12       8.323365752719e-24       4.863795766141e-08       1.959281780940e+20       1.416504567928e+04       1.486447435031e-09       1.349852772236e+17       2.808089179549e-08       2.269095453502e+40       2.121376665081e+30       1.159092787502e+31       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       1.569689642250e+40       3.838785097123e+40       3.838785097123e+40       1.279595031917e+40      -1.052351957429e+48       2.603192940607e-05       4.253903905839e-01 
       9.463220353721e+12       8.440300718172e-24       4.897810867988e-08       1.932137185621e+20       1.416504567928e+04       1.496852567076e-09       1.340469485835e+17       2.827745803803e-08       2.206657260151e+40       2.077444239191e+30       1.135088677895e+31       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       1.526496842567e+40       3.733154104061e+40       3.733154104061e+40       1.244384700906e+40      -1.016280658790e+48       2.610917548743e-05       4.241318391350e-01 
       9.397438285721e+12       8.558878502955e-24       4.932007868774e-08       1.905368661301e+20       1.416504567928e+04       1.507330535046e-09       1.331151425854e+17       2.847540024428e-08       2.145937164637e+40       2.034421627233e+30       1.111581678860e+31       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       1.484492569517e+40       3.630429735469e+40       3.630429735469e+40       1.210143244718e+40      -9.814457702475e+47       2.618642156880e-05       4.228807127685e-01 
       9.332113491282e+12       8.679122187035e-24       4.966568667442e-08       1.878970997756e+20       1.416504567927e+04       1.517881848791e-09       1.321898138882e+17       2.867472804597e-08       2.086887890444e+40       1.992289987512e+30       1.088561495537e+31       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       1.443644118677e+40       3.530532010409e+40       3.530532010409e+40       1.176844003040e+40      -9.478049115718e+47       2.626366765016e-05       4.216369459689e-01 
       9.267242791740e+12       8.801055174634e-24       5.001311365049e-08       1.852939056947e+20       1.416504567927e+04       1.528507021732e-09       1.312709174659e+17       2.887545114227e-08       2.029463461954e+40       1.951030868531e+30       1.066018046268e+31       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       1.403919685546e+40       3.433383148761e+40       3.433383148761e+40       1.144461049167e+40      -9.153171551936e+47       2.634091373152e-05       4.204004739892e-01 
       9.202823030526e+12       8.924701198775e-24       5.036417860538e-08       1.827267772021e+20       1.416504567927e+04       1.539206570884e-09       1.303584086057e+17       2.907757930024e-08       1.973619168652e+40       1.910626200916e+30       1.043941458180e+31       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       1.365288340778e+40       3.338907510666e+40       3.338907510666e+40       1.112969169810e+40      -8.839429764109e+47       2.641815981289e-05       4.191712328399e-01 
       9.138851073015e+12       9.050084325908e-24       5.071706254967e-08       1.801952146319e+20       1.416504567927e+04       1.549981016881e-09       1.294522429054e+17       2.928112235532e-08       1.919311530310e+40       1.871058289495e+30       1.022322062860e+31       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       1.327720006106e+40       3.247031537625e+40       3.247031537625e+40       1.082343845472e+40      -8.536442053038e+47       2.649540589425e-05       4.179491592774e-01 
       9.075323806370e+12       9.177228960595e-24       5.107176548336e-08       1.776987252413e+20       1.416504567927e+04       1.560830883999e-09       1.285523762714e+17       2.948609021179e-08       1.866498263136e+40       1.832309805554e+30       1.001150392123e+31       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       1.291185430917e+40       3.157683695237e+40       3.157683695237e+40       1.052561231351e+40      -8.243839802966e+47       2.657265197562e-05       4.167341907939e-01 
       9.012238139395e+12       9.306159850255e-24       5.142828740645e-08       1.752368231136e+20       1.416504567927e+04       1.571756700187e-09       1.276587649170e+17       2.969249284325e-08       1.815138246851e+40       1.794363779248e+30       9.804171738647e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       1.255656169482e+40       3.070794417494e+40       3.070794417494e+40       1.023598138778e+40      -7.961267033116e+47       2.664989805698e-05       4.155262656059e-01 
       8.949591002378e+12       9.436902089983e-24       5.178844730835e-08       1.728090290645e+20       1.416504567927e+04       1.582758997088e-09       1.267713653595e+17       2.990034029312e-08       1.765191492677e+40       1.757203592164e+30       9.601133279986e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       1.221104558808e+40       2.986296052621e+40       2.986296052621e+40       9.954320171616e+39      -7.688379964611e+47       2.672714413835e-05       4.143253226445e-01 
       8.887379346949e+12       9.569481127436e-24       5.215224518906e-08       1.704148705484e+20       1.416504567927e+04       1.593838310068e-09       1.258901344186e+17       3.010964267515e-08       1.716619112193e+40       1.720812970047e+30       9.402299624831e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       1.187503697096e+40       2.904122810402e+40       2.904122810402e+40       9.680409364298e+39      -7.424846602224e+47       2.680439021972e-05       4.131313015446e-01 
       8.825600145928e+12       9.703922767787e-24       5.251604306977e-08       1.680538815665e+20       1.416504567927e+04       1.604995178238e-09       1.250150292141e+17       3.032041017386e-08       1.669383287067e+40       1.685175975674e+30       9.207583694247e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       1.154827422799e+40       2.824210710956e+40       2.824210710956e+40       9.414035699554e+39      -7.170346330477e+47       2.688163630109e-05       4.119441426349e-01 
       8.764250393175e+12       9.840253178743e-24       5.288347892929e-08       1.657256025761e+20       1.416504567927e+04       1.616230144486e-09       1.241460071639e+17       3.053265304505e-08       1.623447239602e+40       1.650277001871e+30       9.016900212653e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       1.123050294252e+40       2.746497534921e+40       2.746497534921e+40       9.154991779515e+39      -6.924569523575e+47       2.695888238245e-05       4.107637869281e-01 
       8.703327103451e+12       9.978498895642e-24       5.325455276761e-08       1.634295804013e+20       1.416504567927e+04       1.627543755497e-09       1.232830259820e+17       3.074638161634e-08       1.578775204107e+40       1.616100764677e+30       8.830165670473e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       1.092147569862e+40       2.670922775013e+40       2.670922775013e+40       8.903075913229e+39      -6.687217168720e+47       2.703612846382e-05       4.095901761112e-01 
       8.642827312265e+12       1.011868682662e-23       5.362744559534e-08       1.611653681444e+20       1.416504567927e+04       1.638936561785e-09       1.224260436763e+17       3.096160628763e-08       1.535332399046e+40       1.582632296657e+30       8.647298287562e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       1.062095188844e+40       2.597427588913e+40       2.597427588913e+40       8.658091959633e+39      -6.458000502323e+47       2.711337454519e-05       4.084232525354e-01 
       8.582748075735e+12       1.026084425784e-23       5.400215741247e-08       1.589325250995e+20       1.416504567927e+04       1.650409117718e-09       1.215750185465e+17       3.117833753162e-08       1.493084999959e+40       1.549856940339e+30       8.468217977396e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       1.032869752490e+40       2.525954753451e+40       2.525954753451e+40       8.419849174831e+39      -6.236640658701e+47       2.719062062656e-05       4.072629592072e-01 
       8.523086470442e+12       1.040499885880e-23       5.438050720841e-08       1.567306166662e+20       1.416504567927e+04       1.661961981542e-09       1.207299091822e+17       3.139658589431e-08       1.452000113128e+40       1.517760341799e+30       8.292846311989e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       1.004448505948e+40       2.456448620057e+40       2.456448620057e+40       8.188162063586e+39      -6.022868330805e+47       2.726786670794e-05       4.061092397789e-01 
       8.463839593289e+12       1.055117868776e-23       5.476067599375e-08       1.545592142652e+20       1.416504567927e+04       1.673595715413e-09       1.198906744610e+17       3.161636199555e-08       1.412045749962e+40       1.486328444375e+30       8.121106487557e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       9.768093205055e+39       2.388855071428e+40       2.388855071428e+40       7.962850234890e+39      -5.816423442580e+47       2.734511278931e-05       4.049620385396e-01 
       8.405004561359e+12       1.069941219714e-23       5.514448275790e-08       1.524178952550e+20       1.416504567927e+04       1.685310885420e-09       1.190572735461e+17       3.183767652949e-08       1.373190802092e+40       1.455547482510e+30       7.952923290873e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       9.499306763628e+39       2.323121479396e+40       2.323121479396e+40       7.743738261517e+39      -5.617054832555e+47       2.742235887068e-05       4.038213004058e-01 
       8.346578511777e+12       1.084972823908e-23       5.553010851145e-08       1.503062428494e+20       1.416504567927e+04       1.697108061618e-09       1.182296658849e+17       3.206054026517e-08       1.335405017155e+40       1.425403975721e+30       7.788223066328e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       9.237916458743e+39       2.259196663951e+40       2.259196663951e+40       7.530655543431e+39      -5.424519948283e+47       2.749960495205e-05       4.026869709132e-01 
       8.288558601566e+12       1.100215607110e-23       5.591937224381e-08       1.482238460367e+20       1.416504567927e+04       1.708987818050e-09       1.174078112065e+17       3.228496404700e-08       1.298658975231e+40       1.395884722702e+30       7.626933683681e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       8.983718772560e+39       2.197030853390e+40       2.197030853390e+40       7.323436174958e+39      -5.238584551244e+47       2.757685103343e-05       4.015589962078e-01 
       8.230942007513e+12       1.115672536174e-23       5.631045496557e-08       1.461702994992e+20       1.416504567927e+04       1.720950732776e-09       1.165916695198e+17       3.251095879530e-08       1.262924065945e+40       1.366976795534e+30       7.468984506461e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       8.736515787395e+39       2.136575645569e+40       2.136575645569e+40       7.121918815617e+39      -5.059022431879e+47       2.765409711480e-05       4.004373230371e-01 
       8.173725926031e+12       1.131346619633e-23       5.670517566614e-08       1.441452035349e+20       1.416504567927e+04       1.732997387905e-09       1.157812011121e+17       3.273853550684e-08       1.228172466186e+40       1.338667534029e+30       7.314306361037e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       8.496115031621e+39       2.077783970213e+40       2.077783970213e+40       6.925946564493e+39      -4.885615134373e+47       2.773134319618e-05       3.993218987420e-01 
       8.116907573020e+12       1.147240908291e-23       5.710171535611e-08       1.421481639794e+20       1.416504567927e+04       1.745128369621e-09       1.149763665462e+17       3.296770525536e-08       1.194377118443e+40       1.310944540183e+30       7.162831506322e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       8.262329329810e+39       2.020610052272e+40       2.020610052272e+40       6.735366838081e+39      -4.718151690889e+47       2.780858927755e-05       3.982126712485e-01 
       8.060484183734e+12       1.163358495811e-23       5.750189302489e-08       1.401787921290e+20       1.416504567927e+04       1.757344268208e-09       1.141771266596e+17       3.319847919211e-08       1.161511709745e+40       1.283795672750e+30       7.014493604104e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       8.034976656996e+39       1.965009376274e+40       1.965009376274e+40       6.550031251482e+39      -4.556428364900e+47       2.788583535893e-05       3.971095890598e-01 
       8.004453012645e+12       1.179702519317e-23       5.790388968308e-08       1.382367046654e+20       1.416504567927e+04       1.769645678085e-09       1.133834425617e+17       3.343086854643e-08       1.129550651165e+40       1.257209041918e+30       6.869227689999e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       7.813879996958e+39       1.910938651674e+40       1.910938651674e+40       6.369795502870e+39      -4.400248403322e+47       2.796308144031e-05       3.960126012478e-01 
       7.948811333312e+12       1.196276160010e-23       5.830952432007e-08       1.363215235808e+20       1.416504567927e+04       1.782033197832e-09       1.125952756322e+17       3.366488462623e-08       1.098469057904e+40       1.231173004107e+30       6.726970144992e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       7.598867204386e+39       1.858355779138e+40       1.858355779138e+40       6.194519261142e+39      -4.249421797145e+47       2.804032752169e-05       3.949216574459e-01 
       7.893556438244e+12       1.213082643781e-23       5.871697794646e-08       1.344328761046e+20       1.416504567927e+04       1.794507430217e-09       1.118125875196e+17       3.390053881858e-08       1.068242729910e+40       1.205676156871e+30       6.587658667581e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       7.389770870857e+39       1.807219817775e+40       1.807219817775e+40       6.024066056653e+39      -4.103765050269e+47       2.811757360307e-05       3.938367078407e-01 
       7.838685638773e+12       1.230125241842e-23       5.912806955166e-08       1.325703946306e+20       1.416504567927e+04       1.807068982228e-09       1.110353401386e+17       3.413784259028e-08       1.038848133040e+40       1.180707333899e+30       6.451232246492e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       7.186428194488e+39       1.757490953252e+40       1.757490953252e+40       5.858303174962e+39      -3.963100956257e+47       2.819481968445e-05       3.927577031649e-01 
       7.784196264918e+12       1.247407271364e-23       5.954279913567e-08       1.307337166457e+20       1.416504567926e+04       1.819718465104e-09       1.102634956689e+17       3.437680748838e-08       1.010262380734e+40       1.156255600127e+30       6.317631133955e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       6.988680853178e+39       1.709130466799e+40       1.709130466799e+40       5.697101553505e+39      -3.827258382752e+47       2.827206576583e-05       3.916845946895e-01 
       7.730085665261e+12       1.264932096118e-23       5.995934770908e-08       1.289224846589e+20       1.416504567926e+04       1.832456494359e-09       1.094970165531e+17       3.461744514077e-08       9.824632161962e+39       1.132310246952e+30       6.186796819540e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       6.796374881341e+39       1.662100705062e+40       1.662100705062e+40       5.540335681101e+39      -3.696072063272e+47       2.834931184721e-05       3.906173342167e-01 
       7.676351206813e+12       1.282703127135e-23       6.037953426130e-08       1.271363461323e+20       1.416504567926e+04       1.845283689820e-09       1.087358654946e+17       3.485976725672e-08       9.554289950672e+39       1.108860787539e+30       6.058672004536e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       6.609360550027e+39       1.616365050787e+40       1.616365050787e+40       5.387883500233e+39      -3.569382396146e+47       2.842655792859e-05       3.895558740727e-01 
       7.622990274889e+12       1.300723823367e-23       6.080153980292e-08       1.253749534120e+20       1.416504567926e+04       1.858200675649e-09       1.079800054564e+17       3.510378562748e-08       9.291386685696e+39       1.085896952227e+30       5.933200576849e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       6.427492250344e+39       1.571887894306e+40       1.571887894306e+40       5.239626312013e+39      -3.447035250347e+47       2.850380400998e-05       3.885001671001e-01 
       7.570000272978e+12       1.318997692360e-23       6.122718332335e-08       1.236379636607e+20       1.416504567926e+04       1.871208080378e-09       1.072293996588e+17       3.534951212684e-08       9.035717671207e+39       1.063408684037e+30       5.810327586436e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       6.250628380087e+39       1.528634605817e+40       1.528634605817e+40       5.095448683765e+39      -3.328881777968e+47       2.858105009136e-05       3.874501666518e-01 
       7.517378622620e+12       1.337528290938e-23       6.165646482259e-08       1.219250387909e+20       1.416504567926e+04       1.884306536941e-09       1.064840115777e+17       3.559695871170e-08       8.787083843949e+39       1.041386134260e+30       5.689999221235e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       6.078631233490e+39       1.486571508417e+40       1.486571508417e+40       4.955238359146e+39      -3.214778233142e+47       2.865829617274e-05       3.864058265833e-01 
       7.465122763277e+12       1.356319225896e-23       6.208756531123e-08       1.202358453991e+20       1.416504567926e+04       1.897496682699e-09       1.057438049431e+17       3.584613742265e-08       8.545291618245e+39       1.019819658151e+30       5.572162783599e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       5.911366894002e+39       1.445665851884e+40       1.445665851884e+40       4.818886170749e+39      -3.104585797154e+47       2.873554225413e-05       3.853671012464e-01 
       7.413230152211e+12       1.375374154699e-23       6.252230377868e-08       1.185700547008e+20       1.416504567926e+04       1.910779159478e-09       1.050087437370e+17       3.609706038457e-08       8.310152735271e+39       9.986998107003e+29       5.456766667216e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       5.748705130027e+39       1.405885787175e+40       1.405885787175e+40       4.686285955099e+39      -2.998170409556e+47       2.881278833552e-05       3.843339454824e-01 
       7.361698264361e+12       1.394696786197e-23       6.295886123553e-08       1.169273424667e+20       1.416504567926e+04       1.924154613594e-09       1.042787921916e+17       3.634973980723e-08       8.081484116479e+39       9.780173424985e+29       5.343760334512e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       5.590519293521e+39       1.367200341632e+40       1.367200341632e+40       4.557334470000e+39      -2.895402605068e+47       2.889003441690e-05       3.833063146155e-01 
       7.310524592215e+12       1.414290881345e-23       6.340087566059e-08       1.153073889594e+20       1.416504567926e+04       1.937623695889e-09       1.035539147881e+17       3.660418798584e-08       7.859107721054e+39       9.577631956865e+29       5.233094294514e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       5.436686221386e+39       1.329579394863e+40       1.329579394863e+40       4.431931314147e+39      -2.796157356071e+47       2.896728049829e-05       3.822841644467e-01 
       7.259706645695e+12       1.434160253935e-23       6.384470907506e-08       1.137098788713e+20       1.416504567926e+04       1.951187061761e-09       1.028340762543e+17       3.686041730171e-08       7.642850407289e+39       9.379284999878e+29       5.124720081179e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       5.287086139576e+39       1.292993655293e+40       1.292993655293e+40       4.309978848955e+39      -2.700313920498e+47       2.904452657968e-05       3.812674512468e-01 
       7.209241952031e+12       1.454308771341e-23       6.429036147892e-08       1.121345012632e+20       1.416504567926e+04       1.964845371193e-09       1.021192415634e+17       3.711844022279e-08       7.432543797779e+39       9.185045688238e+29       5.018590232163e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       5.141602569841e+39       1.257414637356e+40       1.257414637356e+40       4.191382122540e+39      -2.607755694937e+47       2.912177266107e-05       3.802561317510e-01 
       7.159128055642e+12       1.474740355268e-23       6.474147085100e-08       1.105809495039e+20       1.416504567926e+04       1.978599288791e-09       1.014093759318e+17       3.737826930431e-08       7.228024148322e+39       8.994828955098e+29       4.914658268041e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       5.000122239037e+39       1.222814639317e+40       1.222814639317e+40       4.076048795786e+39      -2.518370072773e+47       2.919901874246e-05       3.792501631520e-01 
       7.109362518015e+12       1.495458982518e-23       6.519439921249e-08       1.090489212100e+20       1.416504567926e+04       1.992449483813e-09       1.007044448181e+17       3.763991718940e-08       7.029132220431e+39       8.808551495294e+29       4.812878671947e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       4.862534990930e+39       1.189166721705e+40       1.189166721705e+40       3.963889070454e+39      -2.432048307192e+47       2.927626482385e-05       3.782495030945e-01 
       7.059942917592e+12       1.516468685762e-23       6.565096555278e-08       1.075381181877e+20       1.416504567926e+04       2.006396630199e-09       1.000044139207e+17       3.790339660969e-08       6.835713157346e+39       8.626131728860e+29       4.713206869645e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       4.728733700434e+39       1.156444686336e+40       1.156444686336e+40       3.854815619260e+39      -2.348685378874e+47       2.935351090525e-05       3.772541096689e-01 
       7.010866849645e+12       1.537773554326e-23       6.610935088247e-08       1.060482463746e+20       1.416504567926e+04       2.020441406611e-09       9.930924917643e+16       3.816872038592e-08       6.647616363467e+39       8.447489765304e+29       4.615599210000e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       4.598614190196e+39       1.124623055912e+40       1.124623055912e+40       3.748743517888e+39      -2.268179868229e+47       2.943075698664e-05       3.762639414056e-01 
       6.962131926161e+12       1.559377734989e-23       6.657319318037e-08       1.045790157820e+20       1.416504567926e+04       2.034584496457e-09       9.861891675911e+16       3.843590142858e-08       6.464695387100e+39       8.272547368616e+29       4.520012945870e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       4.472075149492e+39       1.093677054194e+40       1.093677054194e+40       3.645590178864e+39      -2.190433832014e+47       2.950800306803e-05       3.752789572694e-01 
       6.913735775731e+12       1.581285432786e-23       6.703885446768e-08       1.031301404392e+20       1.416504567926e+04       2.048826587932e-09       9.793338307756e+16       3.870495273854e-08       6.286807806430e+39       8.101227923007e+29       4.426406215376e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       4.349018055339e+39       1.063582586701e+40       1.063582586701e+40       3.545275287257e+39      -2.115352684167e+47       2.958524914943e-05       3.742991166536e-01 
       6.865676043427e+12       1.603500911830e-23       6.750815373380e-08       1.017013383371e+20       1.416504567926e+04       2.063168374048e-09       9.725261477414e+16       3.897588740767e-08       6.113815118630e+39       7.933456399354e+29       4.334738023576e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       4.229347095792e+39       1.034316221955e+40       1.034316221955e+40       3.447720738141e+39      -2.042845080737e+47       2.966249523083e-05       3.733243793743e-01 
       6.817950390692e+12       1.626028496138e-23       6.798109097872e-08       1.002923313738e+20       1.416504567926e+04       2.077610552666e-09       9.657657872308e+16       3.924871861949e-08       5.945582632025e+39       7.769159322343e+29       4.244968224508e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       4.112969095340e+39       1.005855173239e+40       1.005855173239e+40       3.352850575788e+39      -1.972822808759e+47       2.973974131222e-05       3.723547056654e-01 
       6.770556495226e+12       1.648872570478e-23       6.845584721304e-08       9.890284530032e+19       1.416504567926e+04       2.092153826534e-09       9.590524202887e+16       3.952345964978e-08       5.781979361220e+39       7.608264738287e+29       4.157057503608e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       3.999793442361e+39       9.781772808499e+39       9.781772808499e+39       3.260590934527e+39      -1.905200678925e+47       2.981698739362e-05       3.713900561726e-01 
       6.723492050870e+12       1.672037581219e-23       6.893606041558e-08       9.753260966728e+19       1.416504567926e+04       2.106798903320e-09       9.523857202469e+16       3.980012386729e-08       5.622877925117e+39       7.450702183619e+29       4.070967360494e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       3.889732018576e+39       9.512609948509e+39       9.512609948509e+39       3.170869981231e+39      -1.839896421950e+47       2.989423347502e-05       3.704303919485e-01 
       6.676754767497e+12       1.695528037196e-23       6.941809260752e-08       9.618135777211e+19       1.416504567926e+04       2.121546495643e-09       9.457653627079e+16       4.007872473432e-08       5.468154447736e+39       7.296402654028e+29       3.986660092102e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       3.782699130434e+39       9.250853582886e+39       9.250853582886e+39       3.083617859390e+39      -1.776830588478e+47       2.997147955642e-05       3.694756744473e-01 
       6.630342370901e+12       1.719348510588e-23       6.990376277827e-08       9.484882660727e+19       1.416504567925e+04       2.136397321113e-09       9.391910255292e+16       4.035927580742e-08       5.317688461762e+39       7.145298574241e+29       3.904098776176e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       3.678611442395e+39       8.996299908777e+39       8.996299908777e+39       2.998766634719e+39      -1.715926452428e+47       3.004872563782e-05       3.685258655194e-01 
       6.584252602682e+12       1.743503637811e-23       7.039307092782e-08       9.353475680903e+19       1.416504567925e+04       2.151352102360e-09       9.326623888075e+16       4.064179073802e-08       5.171362814755e+39       6.997323768428e+29       3.823247255099e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       3.577387912046e+39       8.748750731325e+39       8.748750731325e+39       2.916250242267e+39      -1.657109917646e+47       3.012597171922e-05       3.675809274065e-01 
       6.538483220141e+12       1.767998120417e-23       7.088601705618e-08       9.223889260696e+19       1.416504567925e+04       2.166411567077e-09       9.261791348634e+16       4.092628327315e-08       5.029063577931e+39       6.852413431220e+29       3.744070120054e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       3.478949726999e+39       8.508013309359e+39       8.508013309359e+39       2.836004434977e+39      -1.600309427758e+47       3.020321780063e-05       3.666408227367e-01 
       6.493031996168e+12       1.792836726009e-23       7.138260116335e-08       9.096098177419e+19       1.416504567925e+04       2.181576448046e-09       9.197409482258e+16       4.121276725601e-08       4.890679957459e+39       6.710504099329e+29       3.666532695521e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       3.383220243527e+39       8.273900205324e+39       8.273900205324e+39       2.757966733662e+39      -1.545455879118e+47       3.028046388203e-05       3.657055145194e-01 
       6.447896719134e+12       1.818024289170e-23       7.188282324933e-08       8.970077557825e+19       1.416504567925e+04       2.196847483183e-09       9.133475156165e+16       4.150125662676e-08       4.756104208198e+39       6.571533623751e+29       3.590601024088e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       3.290124926894e+39       8.046229139340e+39       8.046229139340e+39       2.682076378364e+39      -1.492482536734e+47       3.035770996344e-05       3.647749661403e-01 
       6.403075192784e+12       1.843565712406e-23       7.238486432470e-08       8.845802873275e+19       1.416504567925e+04       2.212225415565e-09       9.069985259349e+16       4.179176542310e-08       4.625231549805e+39       6.435441142553e+29       3.516241851582e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       3.199591293319e+39       7.824822847284e+39       7.824822847284e+39       2.608274281041e+39      -1.441324953080e+47       3.043495604484e-05       3.638491413571e-01 
       6.358565236131e+12       1.869465967098e-23       7.289236236829e-08       8.723249934955e+19       1.416504567925e+04       2.227710993474e-09       9.006936702431e+16       4.208430778102e-08       4.497960085155e+39       6.302167054214e+29       3.443422612501e+30       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       3.111548853541e+39       7.609508942770e+39       7.609508942770e+39       2.536502979565e+39      -1.391920889686e+47       3.051220212625e-05       3.629280042944e-01 
