# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   56       9.943083311786e-10       1.026977785752e-13       5.677298599297e-12       4.393983496837e-16       4.588490495683e-11       5.274400786173e-12      -6.022163119491e-15 
   57       9.926579572408e-10       1.087569042627e-13       5.750223248417e-12       4.552729396121e-16       4.411369235477e-11       5.091084424515e-12      -5.956500255932e-15 
   58       9.909912382567e-10       1.150329758912e-13       5.818899666348e-12       4.713914635861e-16       4.243765930600e-11       4.917592546148e-12      -6.254228240982e-15 
   59       9.892971692874e-10       1.215269249460e-13       5.883134871623e-12       4.877483572926e-16       4.084969336563e-11       4.753134537049e-12      -6.794908143875e-15 
   60       9.875516894442e-10       1.282393808021e-13       5.942727928690e-12       5.043377215121e-16       3.933934055471e-11       4.596561058647e-12      -7.437848923497e-15 
   61       9.857296535499e-10       1.351707429402e-13       5.997484899909e-12       5.211543315941e-16       3.789572064162e-11       4.446674880523e-12      -8.050381699778e-15 
   62       9.838457685942e-10       1.423214399824e-13       6.047268804841e-12       5.381969476453e-16       3.651745368902e-11       4.303289499580e-12      -8.602133164992e-15 
   63       9.819214120016e-10       1.496917106716e-13       6.091959999193e-12       5.554657374113e-16       3.520464543129e-11       4.166374243895e-12      -9.090413397929e-15 
   64       9.799722222202e-10       1.572815188309e-13       6.131441659511e-12       5.729613491314e-16       3.395590083395e-11       4.035735657278e-12      -9.512935459558e-15 
   65       9.780076733422e-10       1.650905456192e-13       6.165599751937e-12       5.906849363011e-16       3.276823852725e-11       3.911008276562e-12      -9.867841785701e-15 
   66       9.760306497246e-10       1.731181817863e-13       6.194323000971e-12       6.086381824344e-16       3.163700523984e-11       3.791645408891e-12      -1.015373057971e-14 
   67       9.740370206091e-10       1.813635199282e-13       6.217502858232e-12       6.268233258265e-16       3.055579023233e-11       3.676909909003e-12      -1.036968220516e-14 
   68       9.720213003209e-10       1.898256136983e-13       6.235038940864e-12       6.452428145364e-16       2.951814451719e-11       3.566082072130e-12      -1.051703378841e-14 
   69       9.699959115230e-10       1.985043337417e-13       6.246856696214e-12       6.638981348052e-16       2.852333430659e-11       3.459152844138e-12      -1.060506158456e-14 
