# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   71       2.502375794835e-10       4.526997021458e-14      -8.090363046872e-13       2.143980726783e-16       2.542758545932e-11       3.142209780068e-12      -9.188053292405e-15 
   72       2.534494042834e-10       4.704166737949e-14      -8.697189012256e-13       2.204918077128e-16       2.459167732252e-11       3.050795069977e-12      -9.227683740327e-15 
   73       2.566938465702e-10       4.884181429896e-14      -9.319801219248e-13       2.266721973045e-16       2.379374453327e-11       2.963272179566e-12      -9.272744388412e-15 
   74       2.599699403329e-10       5.066972606241e-14      -9.957937340297e-13       2.329397337818e-16       2.303082766166e-11       2.879470917822e-12      -9.335441746084e-15 
   75       2.632761031097e-10       5.252469469535e-14      -1.061131610721e-12       2.392949576252e-16       2.229907744894e-11       2.799140541318e-12      -9.429235612825e-15 
   76       2.666107800574e-10       5.440582985150e-14      -1.127960830321e-12       2.457383601976e-16       2.159471040567e-11       2.722016223403e-12      -9.564940364844e-15 
   77       2.699745813848e-10       5.631154629319e-14      -1.196234364774e-12       2.522700678699e-16       2.091716105339e-11       2.648040462686e-12      -9.738117979272e-15 
   78       2.733684792743e-10       5.823998338560e-14      -1.265898683988e-12       2.588901029754e-16       2.026643792105e-11       2.577175655878e-12      -9.939449400310e-15 
   79       2.767931495302e-10       6.018915383896e-14      -1.336896446077e-12       2.655984771952e-16       1.964216336310e-11       2.509335438258e-12      -1.015843064790e-14 
   80       2.802489539334e-10       6.215694091043e-14      -1.409166437186e-12       2.723951911528e-16       1.904355581502e-11       2.444382498564e-12      -1.038333277480e-14 
   81       2.837359225953e-10       6.414109560604e-14      -1.482643511307e-12       2.792802340097e-16       1.846941204889e-11       2.382126393880e-12      -1.060116182372e-14 
   82       2.872537363112e-10       6.613923388258e-14      -1.557258530106e-12       2.862535830610e-16       1.791808942892e-11       2.322321364521e-12      -1.079761878436e-14 
   83       2.908017089154e-10       6.814883384948e-14      -1.632938302741e-12       2.933152033305e-16       1.738748816702e-11       2.264664148929e-12      -1.095705955055e-14 
   84       2.943791540699e-10       7.016748493529e-14      -1.709613936769e-12       3.004650625056e-16       1.687556168819e-11       2.208865475358e-12      -1.106574144020e-14 
   85       2.979865941509e-10       7.219368897635e-14      -1.787247613329e-12       3.077031794729e-16       1.638198380805e-11       2.154882940862e-12      -1.112226885301e-14 
   86       3.016247203496e-10       7.422618741893e-14      -1.865810161022e-12       3.150295831241e-16       1.590672668956e-11       2.102722911915e-12      -1.112881391626e-14 
   87       3.052940150343e-10       7.626372257790e-14      -1.945273119468e-12       3.224442975878e-16       1.544954856869e-11       2.052369347274e-12      -1.108799885654e-14 
   88       3.089947405664e-10       7.830503907329e-14      -2.025608820493e-12       3.299473420820e-16       1.500998488586e-11       2.003782851125e-12      -1.100291119319e-14 
   89       3.127269281150e-10       8.034888526695e-14      -2.106790469312e-12       3.375387307677e-16       1.458733941721e-11       1.956899726242e-12      -1.087711893173e-14 
   90       3.164903664724e-10       8.239401469908e-14      -2.188792225715e-12       3.452184726019e-16       1.418067540602e-11       1.911631027138e-12      -1.071468575732e-14 
   91       3.202845908690e-10       8.443918752489e-14      -2.271589285248e-12       3.529865711908e-16       1.378880669398e-11       1.867861613219e-12      -1.052018622821e-14 
