# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   63       9.816854619702e-10       1.491656868671e-13       6.095891201464e-12       0.000000000000e+00       3.520464543129e-11       4.166374243895e-12      -9.090413397929e-15 
   64       9.797299632683e-10       1.567411925072e-13       6.135548679285e-12       0.000000000000e+00       3.395590083395e-11       4.035735657278e-12      -9.512935459558e-15 
   65       9.777588503392e-10       1.645359491438e-13       6.169884753521e-12       0.000000000000e+00       3.276823852725e-11       3.911008276562e-12      -9.867841785701e-15 
   66       9.757750305082e-10       1.725493598402e-13       6.198788255268e-12       0.000000000000e+00       3.163700523984e-11       3.791645408891e-12      -1.015373057971e-14 
   67       9.737744003422e-10       1.807805293758e-13       6.222150771703e-12       0.000000000000e+00       3.055579023233e-11       3.676909909003e-12      -1.036968220516e-14 
   68       9.717515033855e-10       1.892285235878e-13       6.239872031700e-12       0.000000000000e+00       2.951814451719e-11       3.566082072130e-12      -1.051703378841e-14 
   69       9.697187850392e-10       1.978932257757e-13       6.251877396601e-12       0.000000000000e+00       2.852333430659e-11       3.459152844138e-12      -1.060506158456e-14 
   70       9.676904933150e-10       2.067746406763e-13       6.258103876200e-12       0.000000000000e+00       2.757160500584e-11       3.356255151303e-12      -1.064650271158e-14 
   71       9.656766763237e-10       2.158726417939e-13       6.258495133562e-12       0.000000000000e+00       2.666244087494e-11       3.257455608684e-12      -1.065597864463e-14 
   72       9.636829126536e-10       2.251869704675e-13       6.253001593683e-12       0.000000000000e+00       2.579452562045e-11       3.162750850236e-12      -1.065006632001e-14 
